  -- System info -- 
 Number of particles  : 3
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.4            4.65077        21.8922        0.2625         0.975959       
 0.497222       4.49995        20.2497        0.000142497    0.970349       
 0.498937       4.5007         20.2563        2.43781e-05    0.970069       
 0.499702       4.49994        20.2494        1.64107e-06    0.970079       
 0.499886       4.5            20.25          2.42712e-07    0.971299       
 0.499957       4.5            20.25          3.42278e-08    0.970349       
 0.499983       4.5            20.25          5.53796e-09    0.971449       
 0.499994       4.5            20.25          7.3544e-10     0.970789       
 0.499997       4.5            20.25          9.58202e-11    0.970989       
 0.499999       4.5            20.25          2.87557e-11    0.970609       
Execution time: 1.902660

