  -- System info -- 
 Number of particles  : 10
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.4            15.4505        239.747        1.02927        0.977079       
 0.514364       15.0057        225.182        0.012629       0.969949       
 0.505696       15.0018        225.055        0.00209516     0.970249       
 0.502039       15.0009        225.027        0.000252748    0.970149       
 0.500802       15.0004        225.013        3.09222e-05    0.970569       
 0.500416       15.0001        225.004        9.91995e-06    0.969939       
 0.500178       15             224.999        1.79964e-06    0.971429       
 0.500077       15             225            3.92906e-07    0.971199       
 0.500026       15             225            4.35985e-08    0.969759       
 0.500009       15             225            5.62434e-09    0.971109       
 0.500004       15             225            7.46638e-10    0.970829       
 0.500001       15             225            1.47367e-10    0.970909       
 0.5            15             225            9.66338e-12    0.971149       
Execution time: 4.230726

