  -- System info -- 
 Number of particles  : 20
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.4            30.8178        951.621        1.88354        0.977179       
 0.504641       30.0046        900.278        0.00211341     0.970239       
 0.502375       29.995         899.7          0.00093125     0.970249       
 0.500418       29.9999        899.994        1.76632e-05    0.970449       
 0.500207       30.0003        900.018        5.02088e-06    0.970629       
 0.500086       30.0002        900.011        7.9266e-07     0.969979       
 0.500041       30             899.998        2.20798e-07    0.971659       
 0.500013       30             900.001        1.92395e-08    0.971219       
 0.500006       30             900            4.47278e-09    0.969799       
 0.500002       30             900            7.42489e-10    0.971119       
 0.500001       30             900            1.00385e-10    0.970959       
Execution time: 5.580149

