  -- System info -- 
 Number of particles  : 10
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.4            15.4501        239.743        1.03626        0.976699       
 0.51514        15.0013        225.054        0.0138083      0.969779       
 0.506156       15.0032        225.098        0.0023555      0.970239       
 0.502353       15.0022        225.066        0.000344746    0.970039       
 0.500892       15.0001        225.004        3.88574e-05    0.970169       
 0.500457       15             225            1.47841e-05    0.970149       
 0.500133       14.9999        224.998        1.11139e-06    0.971379       
 0.50005        15             225            1.66914e-07    0.971279       
 0.500016       15             225            1.53208e-08    0.970029       
 0.500007       15             225            3.06244e-09    0.970809       
 0.500002       15             225            2.6057e-10     0.970759       
 0.500001       15             225            4.7379e-11     0.970839       
Execution time: 3.853498

