  -- System info -- 
 Number of particles  : 20
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.4            30.8435        953.214        1.89459        0.976959       
 0.505255       30.0061        900.37         0.00256316     0.969979       
 0.502829       29.9939        899.638        0.0012847      0.970739       
 0.500564       30             900.002        3.61585e-05    0.970139       
 0.500244       30.0001        900.009        6.84879e-06    0.970089       
 0.500103       30             900.003        1.43855e-06    0.970439       
 0.500034       29.9999        899.997        1.50555e-07    0.971589       
 0.500011       30             900.001        1.44997e-08    0.971009       
 0.500005       30             900            2.62207e-09    0.970039       
 0.500002       30             900            4.50996e-10    0.970619       
 0.500001       30             900            4.70664e-11    0.971329       
Execution time: 6.095725

