  -- System info -- 
 Number of particles  : 2
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.4            3.08673        9.68379        0.155912       0.977119       
 0.486618       3.00156        9.0115         0.00215616     0.971099       
 0.494783       3.00103        9.00655        0.000371686    0.971139       
 0.498364       3.00023        9.00139        3.22102e-05    0.969969       
 0.499351       2.99984        8.99905        4.49935e-06    0.970099       
 0.499697       3.00003        9.00017        1.20953e-06    0.970649       
 0.499897       3.00002        9.00013        1.34327e-07    0.971379       
 0.499962       2.99999        8.99995        1.62908e-08    0.970159       
 0.499984       3              8.99998        2.60924e-09    0.970429       
 0.499992       3              8.99999        6.52641e-10    0.970529       
 0.499997       3              9.00001        1.47354e-10    0.971079       
 0.499999       3              9              9.55858e-12    0.970949       
Execution time: 1.838577

