  -- System info -- 
 Number of particles  : 5
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.4            7.72388        60.112         0.453656       0.975879       
 0.500812       7.49988        56.2483        1.97702e-05    0.970499       
 0.500326       7.49981        56.2472        3.27347e-06    0.970419       
 0.500125       7.50002        56.2503        5.19649e-07    0.970109       
 0.500042       7.49997        56.2495        5.92393e-08    0.971309       
 0.500014       7.5            56.25          6.39131e-09    0.970079       
 0.500005       7.5            56.25          7.24619e-10    0.971389       
 0.500003       7.5            56.25          1.95556e-10    0.971139       
 0.500001       7.5            56.25          2.87343e-11    0.971489       
Execution time: 2.200616

