  -- System info -- 
 Number of particles  : 2
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.4            3.09847        9.77185        0.171318       0.976909       
 0.495176       3.00003        9.00046        0.000285533    0.970699       
 0.498151       2.99991        8.99948        4.23915e-05    0.970659       
 0.499299       2.99991        8.99947        5.80023e-06    0.970259       
 0.499713       2.99994        8.99965        9.3528e-07     0.970639       
 0.499875       3.00001        9.00004        2.11593e-07    0.970019       
 0.49996        3              9              1.85103e-08    0.971459       
 0.499984       3              8.99998        3.10085e-09    0.970869       
 0.499993       3              9              5.55298e-10    0.970149       
 0.499997       3              9              7.10578e-11    0.971279       
 0.499999       3              9              1.8229e-11     0.970989       
Execution time: 1.730007

