  -- System info -- 
 Number of particles  : 2
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.4            3.09056        9.71446        0.162902       0.977099       
 0.490501       3.00064        9.0049         0.00105715     0.970669       
 0.496119       3.00065        9.00413        0.000205985    0.971009       
 0.498783       3.00009        9.00056        1.77674e-05    0.969609       
 0.499513       2.99992        8.99954        2.62356e-06    0.970079       
 0.499783       3.00002        9.00011        6.37012e-07    0.970689       
 0.49993        3.00001        9.00007        6.08119e-08    0.971619       
 0.499973       2.99999        8.99994        8.18319e-09    0.970399       
 0.499988       3              8.99999        1.48948e-09    0.970389       
 0.499994       3              8.99999        4.09607e-10    0.970739       
 0.499997       3              9.00001        9.8014e-11     0.971139       
 0.499999       3              9              6.2208e-12     0.971179       
Execution time: 1.879066

