  -- System info -- 
 Number of particles  : 5
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.4            7.79656        61.2458        0.459503       0.976149       
 0.502112       7.49988        56.2483        0.000132052    0.970179       
 0.500864       7.49959        56.2439        2.42157e-05    0.970149       
 0.500304       7.50002        56.2503        2.84417e-06    0.969539       
 0.500116       7.4999         56.2485        4.573e-07      0.971409       
 0.500038       7.5            56.2499        4.49034e-08    0.970539       
 0.500014       7.50001        56.2501        4.82942e-09    0.971359       
 0.500007       7.5            56.25          1.24627e-09    0.970779       
 0.500003       7.5            56.25          2.20538e-10    0.970879       
 0.500001       7.5            56.25          5.77316e-11    0.970319       
Execution time: 2.272481

