  -- System info -- 
 Number of particles  : 2
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.4            3.10108        9.78644        0.169725       0.976799       
 0.494292       3.00048        9.00325        0.00038299     0.970319       
 0.497666       3.00017        9.00107        7.30459e-05    0.971199       
 0.499234       2.99993        8.99961        6.84633e-06    0.969959       
 0.499681       2.99997        8.99983        1.14662e-06    0.970129       
 0.499861       3.00001        9.00007        2.59798e-07    0.970539       
 0.499955       3.00001        9.00004        2.49538e-08    0.971339       
 0.499983       3              8.99997        3.34454e-09    0.970459       
 0.499993       3              8.99999        5.74419e-10    0.970409       
 0.499997       3              9              1.2148e-10     0.970689       
 0.499998       3              9              3.6291e-11     0.971319       
 0.5            3              9              2.73914e-12    0.971149       
Execution time: 1.863157

