  -- System info -- 
 Number of particles  : 5
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.4            7.73221        60.2748        0.487653       0.975789       
 0.508367       7.50235        56.2872        0.00198346     0.970049       
 0.503666       7.49828        56.2246        0.000421954    0.970129       
 0.501372       7.49994        56.2492        6.32387e-05    0.970099       
 0.500452       7.49962        56.2443        6.68714e-06    0.971339       
 0.500156       7.50002        56.2502        7.43823e-07    0.969899       
 0.50006        7.50001        56.2502        9.53871e-08    0.971729       
 0.500028       7.50001        56.2502        2.32473e-08    0.971089       
 0.500012       7.5            56.25          3.83725e-09    0.971089       
 0.500005       7.5            56.25          8.60815e-10    0.970929       
 0.500002       7.5            56.25          1.26541e-10    0.969339       
 0.500001       7.5            56.25          2.10605e-11    0.970889       
Execution time: 3.060090

