  -- System info -- 
 Number of particles  : 10
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.30112
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.1            38.1585        1531.01        74.9431        0.942462       
 0.412263       15.4695        239.913        0.606733       0.783393       
 0.419843       15.3925        237.541        0.613265       0.784343       
 0.428161       15.1994        231.361        0.339918       0.780144       
 0.433259       15.2454        232.765        0.343998       0.778194       
 0.438782       15.282         233.811        0.270576       0.778944       
 0.44349        15.2895        234.027        0.258307       0.773345       
 0.448335       15.1378        229.329        0.174631       0.773645       
 0.451899       15.0835        227.676        0.163027       0.771546       
 0.455459       15.1086        228.414        0.143397       0.770796       
 0.458829       15.1374        229.258        0.118287       0.764897       
 0.461825       15.0787        227.454        0.0887674      0.766797       
 0.464243       15.0855        227.655        0.08396        0.771496       
 0.466678       15.087         227.696        0.0777216      0.764797       
 0.469091       15.0728        227.252        0.0639239      0.766747       
 0.471225       15.0631        226.956        0.0598201      0.766247       
 0.473365       15.0357        226.118        0.0445923      0.759148       
 0.475085       15.101         228.098        0.0582075      0.761298       
 0.477481       15.0354        226.097        0.0330362      0.764747       
 0.478982       15.0652        226.991        0.03139        0.760198       
 0.480508       15.0282        225.872        0.0262376      0.756049       
 0.48188        15.0728        227.215        0.0255443      0.755249       
 0.483316       15.0118        225.37         0.0154579      0.753799       
 0.484259       15.0403        226.229        0.0173137      0.756999       
 0.485376       15.0291        225.888        0.0128509      0.761898       
 0.486268       15.0332        226.011        0.0134543      0.757948       
 0.487261       15.0176        225.539        0.010563       0.753449       
 0.488101       15.0186        225.567        0.00779        0.758648       
 0.488764       15.0419        226.269        0.0103758      0.756099       
 0.489698       15.0165        225.503        0.00742087     0.755699       
 0.490425       15.0305        225.924        0.00732432     0.752749       
 0.491198       15.0239        225.724        0.00630584     0.754249       
 0.49192        15.0213        225.642        0.00381243     0.753149       
 0.492396       15.0191        225.577        0.00417876     0.7507         
 0.49295        15.0121        225.368        0.00342456     0.754399       
 0.493439       15.0112        225.34         0.00286824     0.753149       
 0.493879       15.0132        225.398        0.00244739     0.7504         
 0.494281       15.0006        225.02         0.00162374     0.75085        
 0.494567       15.0108        225.326        0.00181657     0.760048       
 0.494903       15.0094        225.286        0.00206354     0.753199       
 0.49531        15.0128        225.386        0.00165392     0.752649       
 0.495665       15.0049        225.148        0.00116786     0.7484         
 0.495935       15.0049        225.148        0.00114756     0.75205        
 0.496219       15.0096        225.288        0.00101584     0.747451       
 0.496488       15.0104        225.313        0.000769058    0.75135        
 0.496708       15.0036        225.11         0.00067477     0.75245        
 0.496914       15.0073        225.221        0.000661681    0.75165        
 0.497129       15.005         225.15         0.000556835    0.75205        
 0.497323       15.0066        225.199        0.000450161    0.753999       
 0.497492       15.0052        225.156        0.000457722    0.754999       
 0.497675       15.0017        225.052        0.000340626    0.755449       
 0.497822       15.0025        225.077        0.000253987    0.7493         
 0.497938       15.0027        225.083        0.000263638    0.7493         
 0.498067       15.0043        225.128        0.000252744    0.7521         
 0.498198       15.0023        225.07         0.000177911    0.755399       
 0.498296       15.0024        225.073        0.000152565    0.74985        
 0.498386       15.0047        225.141        0.0001874      0.75115        
 0.498502       15.0028        225.085        0.000152162    0.756649       
 0.498604       15.0018        225.054        0.000136066    0.7507         
 0.498702       15.0032        225.095        9.73685e-05    0.753449       
 0.498777       15.0026        225.079        9.34378e-05    0.7516         
 0.498853       15.0006        225.017        8.99067e-05    0.7506         
 0.498932       15.0015        225.046        7.19347e-05    0.7503         
 0.498999       15.0022        225.065        8.05333e-05    0.7501         
 0.49908        14.9997        224.992        4.37843e-05    0.752799       
 0.499127       15.0008        225.023        4.7808e-05     0.7483         
 0.499182       15.002         225.059        4.84929e-05    0.753449       
 0.499242       15.0015        225.044        3.97882e-05    0.7488         
 0.499294       15.0014        225.042        3.48007e-05    0.7504         
 0.499344       15.0018        225.053        3.32262e-05    0.74895        
 0.499394       15.0012        225.037        2.72954e-05    0.753899       
 0.499439       15.0014        225.042        1.90289e-05    0.75115        
 0.499473       15             225            1.77742e-05    0.74955        
 0.499507       15.0009        225.028        1.56076e-05    0.75135        
 0.499539       15.0003        225.01         1.29441e-05    0.7502         
 0.499567       15.0011        225.034        1.1663e-05     0.74875        
 0.499594       15.0007        225.02         1.06359e-05    0.752949       
 0.49962        15.0002        225.005        8.58337e-06    0.7479         
 0.499642       15.0005        225.016        8.34435e-06    0.75215        
 0.499666       15.0009        225.026        7.99151e-06    0.752899       
 0.49969        15.0005        225.015        6.36308e-06    0.753949       
 0.49971        15.0006        225.017        4.96412e-06    0.7522         
 0.499727       15.0007        225.022        4.63866e-06    0.755849       
 0.499744       15.0005        225.016        4.8418e-06     0.75045        
 0.499763       15.0003        225.008        3.33386e-06    0.753549       
 0.499777       14.9999        224.998        2.71228e-06    0.747201       
 0.49979        15.0004        225.012        2.80129e-06    0.749          
 0.499803       15.0003        225.009        2.68712e-06    0.74895        
 0.499816       15.0002        225.007        2.41357e-06    0.75085        
 0.49983        15.0002        225.007        1.67752e-06    0.75           
 0.499839       15.0004        225.011        1.78699e-06    0.74795        
 0.499851       15.0001        225.002        1.47951e-06    0.753849       
 0.499861       15             225.001        1.35619e-06    0.7509         
 0.49987        15.0001        225.004        1.13146e-06    0.751          
 0.499879       15.0001        225.003        9.61728e-07    0.752899       
 0.499887       15.0001        225.002        6.3781e-07     0.7494         
 0.499893       15.0001        225.004        7.25365e-07    0.747101       
 0.499899       15.0002        225.005        7.3484e-07     0.755299       
 0.499907       15.0002        225.005        6.97683e-07    0.75175        
 0.499914       15.0002        225.007        4.56439e-07    0.753449       
 0.499919       15.0001        225.004        4.08784e-07    0.74805        
 0.499924       15.0001        225.002        4.22877e-07    0.756899       
 0.49993        15.0001        225.004        3.63085e-07    0.7508         
 0.499935       15.0002        225.005        2.72678e-07    0.746201       
 0.499939       15.0001        225.004        2.60182e-07    0.7509         
 0.499944       15.0001        225.002        1.93449e-07    0.752599       
 0.499947       15.0002        225.005        1.95154e-07    0.75145        
 0.499951       15.0001        225.002        1.87143e-07    0.75175        
 0.499955       15.0001        225.002        1.41578e-07    0.7521         
 0.499958       15.0001        225.002        1.20015e-07    0.75005        
 0.499961       15.0001        225.003        1.27075e-07    0.7493         
 0.499964       15.0001        225.002        8.0475e-08     0.747101       
 0.499966       15.0001        225.002        7.02388e-08    0.75195        
 0.499968       15             225.001        8.15141e-08    0.75           
 0.499971       15             225.001        5.12009e-08    0.747451       
 0.499973       15             225.001        5.08751e-08    0.754499       
 0.499974       15             225.001        3.53712e-08    0.75055        
 0.499976       15             225.001        3.6349e-08     0.747151       
 0.499977       15.0001        225.002        3.22584e-08    0.75225        
 0.499979       15             225.001        2.9941e-08     0.7521         
 0.49998        15             225.001        2.65543e-08    0.752749       
 0.499981       15             225.001        2.14836e-08    0.746951       
 0.499983       15             225.001        1.90863e-08    0.757299       
 0.499984       15             225.001        1.73266e-08    0.754249       
 0.499985       15             225.001        1.1871e-08     0.7496         
 0.499986       15             225.001        1.46737e-08    0.744701       
 0.499987       15             225.001        1.13324e-08    0.754249       
 0.499987       15             225.001        1.31212e-08    0.753799       
 0.499988       15             225.001        9.59858e-09    0.75205        
 0.499989       15             225            7.81515e-09    0.753749       
 0.49999        15             225            6.03288e-09    0.754049       
 0.499991       15             225            5.1877e-09     0.753649       
 0.499991       15             225.001        5.46919e-09    0.752749       
 0.499992       15             225            4.00578e-09    0.746701       
 0.499992       15             225            3.99055e-09    0.7506         
 0.499993       15             225            4.37728e-09    0.746701       
 0.499993       15             225            3.44073e-09    0.746601       
 0.499994       15             225            2.51671e-09    0.7508         
 0.499994       15             225            2.15621e-09    0.75135        
 0.499995       15             225            1.69518e-09    0.746401       
 0.499995       15             225            1.3832e-09     0.7493         
 0.499995       15             225            1.30905e-09    0.75           
 0.499996       15             225            1.37342e-09    0.753949       
 0.499996       15             225            9.47068e-10    0.753099       
 0.499996       15             225            8.74081e-10    0.7484         
 0.499996       15             225            9.51815e-10    0.7504         
 0.499997       15             225            7.03068e-10    0.746251       
 0.499997       15             225            5.82958e-10    0.743451       
 0.499997       15             225            5.88869e-10    0.745801       
 0.499997       15             225            5.18128e-10    0.757249       
 0.499997       15             225            3.95431e-10    0.754349       
 0.499998       15             225            4.72681e-10    0.75025        
 0.499998       15             225            3.39384e-10    0.74935        
 0.499998       15             225            2.71655e-10    0.74865        
 0.499998       15             225            2.20808e-10    0.75125        
 0.499998       15             225            3.14628e-10    0.758098       
 0.499998       15             225            1.94007e-10    0.754049       
 0.499998       15             225            1.70473e-10    0.753599       
 0.499998       15             225            1.32644e-10    0.75055        
 0.499999       15             225            1.26164e-10    0.7495         
 0.499999       15             225            1.12323e-10    0.757948       
 0.499999       15             225            1.12493e-10    0.754999       
 0.499999       15             225            1.05729e-10    0.747051       
 0.499999       15             225            7.44365e-11    0.74825        
 0.499999       15             225            7.60565e-11    0.752          
 0.499999       15             225            4.72369e-11    0.7492         
 0.499999       15             225            5.33191e-11    0.74905        
 0.499999       15             225            5.56781e-11    0.746601       
 0.499999       15             225            5.07328e-11    0.754249       
 0.499999       15             225            3.76872e-11    0.755649       
 0.499999       15             225            3.3566e-11     0.7508         
 0.499999       15             225            2.75406e-11    0.754899       
 0.499999       15             225            2.2311e-11     0.753449       
 0.499999       15             225            3.07523e-11    0.75225        
 0.499999       15             225            1.89289e-11    0.753999       
 0.5            15             225            1.39835e-11    0.74855        
 0.5            15             225            1.44951e-11    0.75005        
 0.5            15             225            1.16813e-11    0.744251       
 0.5            15             225            1.02318e-11    0.74895        
 0.5            15             225            8.75389e-12    0.75205        
 0.5            15             225            8.18545e-12    0.748          
 0.5            15             225            6.19593e-12    0.7509         
 0.5            15             225            5.57066e-12    0.755749       
 0.5            15             225            5.48539e-12    0.75145        
 0.5            15             225            4.88853e-12    0.7519         
 0.5            15             225            4.20641e-12    0.7513         
 0.5            15             225            3.35376e-12    0.7502         
 0.5            15             225            2.47269e-12    0.74875        
 0.5            15             225            2.18847e-12    0.746101       
 0.5            15             225            2.64322e-12    0.754699       
 0.5            15             225            1.87583e-12    0.74865        
 0.5            15             225            1.56319e-12    0.75075        
 0.5            15             225            1.39266e-12    0.7522         
 0.5            15             225            1.84741e-12    0.7478         
 0.5            15             225            1.36424e-12    0.746151       
 0.5            15             225            5.40012e-13    0.753349       
Execution time: 15.052517

