  -- System info -- 
 Number of particles  : 10
 Number of dimensions : 3
 Number of Metropolis steps run : 10^6.30103
 Number of equilibration steps  : 10^5
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.715          15.548         244.089        2.34826        0.668295       
 0.72           15.5754        245.026        2.43344        0.667225       
 0.725          15.5908        245.599        2.52764        0.665599       
 0.73           15.6246        246.746        2.61916        0.662526       
 0.735          15.6668        248.159        2.71134        0.661657       
 0.74           15.6849        248.855        2.83933        0.659522       
 0.745          15.7235        250.17         2.94269        0.658194       
 0.75           15.7555        251.25         3.01484        0.656552       
 0.755          15.7753        251.99         3.12885        0.654199       
 0.76           15.7949        252.745        3.26648        0.651865       
 0.765          15.8531        254.686        3.36373        0.651934       
 0.77           15.8888        255.948        3.49472        0.648707       
 0.775          15.886         255.961        3.59585        0.647416       
 0.78           15.9502        258.093        3.68405        0.646194       
 0.785          15.9733        258.975        3.82836        0.644329       
 0.79           16.0062        260.135        3.93781        0.642486       
 0.795          16.017         260.683        4.13925        0.640809       
 0.8            16.0334        261.255        4.18521        0.63888        
 0.805          16.05          262            4.39776        0.637464       
 0.81           16.137         264.895        4.49104        0.635665       
 0.815          16.1379        265.01         4.57834        0.634278       
 0.82           16.1947        266.968        4.7006         0.632816       
 0.825          16.2342        268.357        4.80661        0.630846       
 0.83           16.2583        269.274        4.94245        0.629716       
 0.835          16.2792        270.127        5.11564        0.627508       
 0.84           16.317         271.474        5.23017        0.62581        
 0.845          16.3435        272.484        5.37337        0.623511       
 0.85           16.3849        274.042        5.57783        0.622343       
 0.855          16.4259        275.391        5.57954        0.620583       
 0.86           16.4828        277.358        5.67474        0.619141       
 0.865          16.4911        277.889        5.9339         0.617606       
 0.87           16.5286        279.23         6.03701        0.616614       
 0.875          16.5538        280.341        6.31296        0.614598       
 0.88           16.6048        282.124        6.40518        0.613301       
 0.885          16.6322        283.215        6.58397        0.612062       
 0.89           16.6923        285.201        6.56785        0.609923       
 0.895          16.6866        285.314        6.87126        0.607867       
 0.9            16.7398        287.305        7.08435        0.60596        
Execution time: 450.347708

