  -- System info -- 
 Number of particles  : 100
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            194.816        37998.7        45.5962        0.953808       
 0.487358       196.668        38711.9        33.6425        0.954748       
 0.478504       192.595        37131.7        38.8213        0.955098       
 0.467354       191.704        36782.5        32.2148        0.955758       
 0.461327       190.592        36354.2        28.7852        0.956878       
 0.454555       191.576        36721.5        20.0449        0.955818       
 0.45132        190.884        36463.8        27.1863        0.958748       
 0.443035       190.675        36384.3        27.3176        0.958588       
 0.439137       190.708        36393          23.4731        0.957918       
 0.431323       191.643        36745.1        18.0536        0.960118       
 0.43012        188.134        35416.2        21.6518        0.960668       
 0.427602       189.482        35925.4        21.8352        0.959958       
 0.423971       190.948        36481.6        20.371         0.960698       
 0.422667       188.799        35677.9        32.8987        0.960988       
 0.421453       189.803        36046.3        20.9192        0.959978       
 0.418146       190.272        36219.1        15.5808        0.961708       
 0.413867       189.595        35968.7        22.4269        0.961038       
 0.412712       188.906        35707.1        21.5734        0.960658       
 0.407286       189.481        35928          25.0371        0.962278       
 0.407122       188.691        35620.7        16.3403        0.962368       
 0.40453        189.047        35756.6        17.8408        0.962038       
 0.400561       188.647        35603.6        15.8703        0.961758       
 0.400191       188.317        35475.4        12.0022        0.962428       
 0.400787       189.412        35895.3        18.5983        0.961638       
 0.394842       188.231        35447.1        16.2215        0.963559       
 0.392424       189.056        35759.8        17.612         0.963629       
 0.393282       189.128        35783.4        14.0733        0.962448       
 0.393017       189.995        36113.4        15.4555        0.962418       
 0.392378       188.22         35441.4        14.7828        0.963809       
 0.388508       187.758        35264.9        11.7584        0.963229       
 0.38813        188.815        35664.7        13.4713        0.962679       
 0.387663       186.648        34849.7        12.3094        0.964059       
 0.385192       188.404        35506          9.84169        0.964149       
 0.385472       187.879        35319.8        21.1683        0.964279       
 0.390704       189.424        35896.3        14.9866        0.963159       
 0.393579       189.905        36076.6        12.8695        0.963929       
 0.39171        188.582        35578.9        15.5812        0.962128       
 0.388064       188.349        35486.5        11.1748        0.963719       
 0.386731       188.663        35609.4        15.8464        0.964029       
 0.386741       188.894        35695.5        14.758         0.963759       
 0.385858       187.77         35280          22.4038        0.963159       
 0.378665       189.095        35771.6        14.6056        0.963989       
 0.382585       189.667        35988.7        14.9422        0.964289       
 0.383284       187.187        35056.6        17.7916        0.964649       
 0.381368       187.238        35071.5        13.5098        0.963059       
 0.377018       189.469        35913          14.5901        0.964589       
 0.379267       189.613        35977.7        24.7935        0.964939       
 0.383633       188.4          35510.5        15.9735        0.963689       
 0.383354       188.129        35411.3        18.7794        0.962969       
 0.383703       187.501        35169.7        12.9078        0.964359       
 0.385001       188.902        35701.8        17.9401        0.964249       
 0.3855         188.523        35561.1        20.0143        0.963929       
 0.382279       189.386        35888.9        22.0554        0.964499       
 0.390699       188.751        35642.7        15.8588        0.963689       
 0.390908       189.7          36003.9        17.8561        0.963059       
 0.390218       188.593        35580.6        13.4433        0.963909       
 0.389838       189.216        35816          13.4357        0.962308       
 0.393035       188.179        35424.2        12.8876        0.962609       
 0.394343       188.65         35605          16.3777        0.962549       
 0.39054        187.291        35090.8        13.0518        0.962749       
 0.388049       188.223        35453.1        25.2942        0.964349       
 0.385769       188.493        35549.4        19.7345        0.963379       
 0.386747       187.282        35090.1        15.7174        0.963809       
 0.38555        189.331        35855.3        9.26497        0.963209       
 0.388028       186.884        34948.9        23.1234        0.963769       
 0.391655       188.706        35624.3        14.1932        0.963199       
 0.390486       189.716        36004.4        12.1176        0.961758       
 0.390091       188.701        35624.5        16.2798        0.963049       
 0.391184       190.045        36130.6        13.3576        0.962218       
 0.392871       187.6          35212.4        18.4709        0.962138       
 0.394421       187.287        35091.9        15.6202        0.963679       
 0.392399       189.662        35984          12.2342        0.963269       
 0.389103       190.685        36375.4        14.6068        0.963309       
 0.388179       189.573        35948.8        10.964         0.963029       
 0.392124       189.527        35937.4        16.8867        0.962418       
 0.391644       187.598        35209.7        16.7225        0.962739       
 0.392479       188.386        35504.1        14.8559        0.963739       
 0.392127       188.475        35544.4        21.6079        0.962839       
 0.391162       188.772        35647.9        12.977         0.963339       
 0.391141       188.344        35485.6        12.2153        0.961748       
 0.389628       187.238        35073.5        15.3206        0.963469       
 0.387588       188.026        35372.5        18.7028        0.962128       
 0.388636       187.431        35147.9        17.6332        0.963659       
 0.385763       189.148        35787.1        10.3122        0.963069       
 0.385309       189.133        35785.6        14.2922        0.964019       
 0.383002       189.169        35798.3        13.2553        0.964389       
 0.380493       186.973        34985.2        26.4502        0.964139       
 0.380473       189.353        35867.4        12.8353        0.963589       
 0.381124       187.228        35070.7        16.366         0.963819       
 0.382896       189.769        36025.9        13.4189        0.964279       
 0.384515       187.966        35345.3        14.0914        0.962889       
 0.386711       189.677        35992.1        14.6713        0.964259       
 0.390205       189.034        35757.1        23.1795        0.962839       
 0.389478       188.248        35456.5        19.2621        0.963279       
 0.392079       189.501        35922.9        12.3807        0.962739       
 0.392664       186.981        34986.1        24.281         0.963319       
 0.39047        188.393        35509.3        17.395         0.962959       
 0.390829       187.704        35254.7        21.8756        0.962398       
 0.389995       187.617        35226.3        26.2737        0.964349       
 0.388236       188.857        35682.9        15.9831        0.963309       
Execution time: 210.187997

