  -- System info -- 
 Number of particles  : 50
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            97.1221        9451.43        18.7224        0.954178       
 0.492406       98.4194        9704.5         18.1222        0.954238       
 0.484533       96.8603        9401.39        19.465         0.954398       
 0.472957       95.6569        9165.57        15.3337        0.955608       
 0.464029       95.7835        9190.2         15.7181        0.956488       
 0.455959       96.2173        9270.44        12.6628        0.955668       
 0.450861       95.4007        9112.74        11.4378        0.958808       
 0.446962       95.0341        9046.7         15.2112        0.958228       
 0.441105       95.7431        9176.59        9.85558        0.957558       
 0.434571       96.1896        9262.54        10.105         0.959908       
 0.433696       94.4866        8940.38        12.6708        0.960208       
 0.430362       95.0689        9049.74        11.6472        0.960208       
 0.42581        95.4755        9129.03        13.4527        0.960568       
 0.425704       95.2964        9091.96        10.5592        0.960728       
 0.42292        96.0372        9232.29        9.14599        0.959678       
 0.419399       95.7122        9169.97        9.14652        0.961148       
 0.416169       94.9094        9016.31        8.5236         0.960888       
 0.414928       95.1369        9060.71        9.6877         0.960408       
 0.410982       95.1438        9063.84        11.496         0.961948       
 0.411038       94.5496        8948.09        8.45807        0.962328       
 0.40378        94.3457        8910.5         9.37782        0.961928       
 0.401093       94.9487        9025.91        10.6562        0.961738       
 0.398259       95.1826        9066.46        6.72986        0.962488       
 0.396806       94.9786        9028.71        7.77223        0.961998       
 0.392707       94.8323        9001.43        8.27361        0.963369       
 0.391974       95.616         9152.46        10.033         0.963519       
 0.394465       95.2828        9084.33        5.51241        0.962128       
 0.393119       95.0482        9041.72        7.55431        0.962108       
 0.39046        94.4929        8938.09        9.17776        0.963899       
 0.388018       94.1733        8874.89        6.27561        0.963239       
 0.385821       94.7323        8981.43        7.21535        0.963079       
 0.387289       94.8805        9009.96        7.66101        0.963879       
 0.385746       94.3605        8912.24        8.33822        0.964059       
 0.386354       94.8761        9007.79        6.31877        0.963899       
 0.387451       95.4114        9111.93        8.59074        0.963449       
 0.388716       95.5098        9129.58        7.46988        0.964629       
 0.38647        96.2933        9282.06        9.66603        0.962769       
 0.386445       94.6853        8974.32        9.00688        0.963769       
 0.387534       94.4929        8935.39        6.48608        0.963799       
 0.386363       94.6586        8967.52        7.26489        0.964159       
 0.38749        94.818         9001.05        10.5947        0.963239       
 0.387266       95.4763        9123.33        7.60808        0.962759       
 0.38747        95.5775        9143.56        8.49471        0.964149       
 0.391304       94.9726        9031.66        11.8635        0.963489       
 0.391667       94.9827        9027.45        5.73617        0.961918       
 0.39056        95.5108        9128.53        6.22099        0.962999       
 0.390206       94.994         9032.33        8.47448        0.963629       
 0.391257       94.8661        9005.27        5.69235        0.963049       
 0.388453       94.5551        8947.64        6.97501        0.962529       
 0.387224       94.3208        8905.37        8.96341        0.963609       
 0.390353       95.0933        9048.68        5.95053        0.963809       
 0.388445       95.0737        9046.63        7.61405        0.963489       
 0.385577       94.8184        8998.32        7.78855        0.964199       
 0.388349       94.9731        9027.59        7.70265        0.963569       
 0.387748       95.0586        9044.65        8.51962        0.962919       
 0.388805       95.3901        9106.9         7.61888        0.964319       
 0.390314       96.1308        9248.07        6.94821        0.962328       
 0.392167       95.3071        9092.15        8.70077        0.962919       
 0.393192       95.1274        9055.68        6.45824        0.963129       
 0.390867       94.1916        8880.47        8.41621        0.962799       
 0.389624       94.7679        8989.21        8.24523        0.964099       
 0.388024       95.9899        9220.99        6.92833        0.963019       
 0.386751       94.1117        8864.53        7.51378        0.963569       
 0.384249       94.7744        8989.5         7.30773        0.962999       
 0.384204       94.5483        8947.91        8.53546        0.964169       
 0.387155       94.9791        9030.39        9.35799        0.963749       
 0.388486       94.8392        9002.96        8.48466        0.962328       
 0.387334       94.8335        9000.35        6.96137        0.963529       
 0.38646        94.3445        8907.19        6.31013        0.963179       
 0.387736       94.835         9001.38        7.70177        0.962338       
 0.388642       94.1435        8869.13        6.13645        0.964139       
 0.388471       94.9512        9023.91        8.18269        0.963449       
 0.386847       95.5908        9146.02        8.41442        0.963799       
 0.386542       95.6929        9163.99        6.85821        0.963289       
 0.389543       94.9919        9030.12        6.65582        0.962929       
 0.389858       93.8857        8822.93        8.40252        0.962869       
 0.388251       94.8618        9007.93        9.15972        0.963949       
 0.391063       94.671         8969.51        6.90679        0.962809       
 0.391153       94.2918        8898.98        8.0342         0.963259       
 0.38805        94.7809        8990.74        7.31698        0.962428       
 0.387124       93.9843        8841.17        8.12201        0.963689       
 0.385811       94.3063        8904.96        11.276         0.962589       
 0.386727       94.816         8999.01        8.92927        0.963509       
 0.384635       95.492         9129.71        10.9943        0.963709       
 0.386315       95.3325        9095.54        7.24618        0.964259       
 0.386544       95.7494        9174.92        6.97343        0.963839       
 0.385232       94.812         8996.34        7.02142        0.962949       
 0.385882       94.9782        9029.3         8.44165        0.963109       
 0.386659       94.8172        9001.17        10.8608        0.963299       
 0.391914       95.2157        9073.71        7.6772         0.963599       
 0.393251       95.0276        9038.53        8.28562        0.962308       
 0.394148       95.9388        9213.03        8.7818         0.963099       
 0.393117       95.0094        9036.54        9.76346        0.962999       
 0.391333       94.8718        9010.07        9.41772        0.963549       
 0.390899       95.5485        9137.47        7.95834        0.962769       
 0.394155       94.4905        8938.32        9.86671        0.962949       
 0.390708       94.7967        8993.62        7.21357        0.963279       
 0.389102       94.5777        8954.7         9.75258        0.962749       
