  -- System info -- 
 Number of particles  : 100
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            194.338        37818.7        51.4177        0.954298       
 0.48541        195.895        38401.3        26.4873        0.955118       
 0.478924       193.942        37659.3        46.0228        0.954908       
 0.469528       193.117        37322.5        28.2961        0.955038       
 0.463865       191.875        36853.5        37.573         0.956408       
 0.455763       191.392        36656          25.1471        0.956558       
 0.449859       191.128        36570.1        40.0979        0.958218       
 0.440705       190.952        36489.3        26.6561        0.958278       
 0.436147       190.453        36288.8        16.4218        0.958698       
 0.432934       191.181        36573.6        23.4067        0.959508       
 0.431271       188.824        35669.8        15.5003        0.960668       
 0.428325       189.823        36053.3        20.678         0.959598       
 0.423965       190.737        36396.5        16.0185        0.960718       
 0.423743       188.945        35730.7        30.4864        0.960058       
 0.420075       190.369        36257.8        17.5776        0.960188       
 0.418591       190.56         36328.1        15.0966        0.961308       
 0.414528       189.689        36000.6        18.7563        0.960978       
 0.409896       188.671        35615.2        18.2923        0.960688       
 0.406955       190.723        36403.4        28.3496        0.962999       
 0.40729        189.207        35817.7        18.5125        0.963039       
 0.404729       189.134        35792.7        21.0949        0.961638       
 0.399897       188.188        35435.1        20.2087        0.963019       
 0.401461       189.324        35863.6        19.9417        0.961958       
 0.400826       188.852        35683.2        18.2182        0.961798       
 0.396674       188.74         35641.2        18.4874        0.962569       
 0.39551        188.635        35595.4        12.4062        0.962819       
 0.395542       189.01         35745.6        20.5886        0.961798       
 0.392061       189.195        35811.5        16.6303        0.962569       
 0.391003       187.456        35157.7        18.1213        0.964459       
 0.388551       187.143        35037.5        15.0939        0.963389       
 0.38981        187.855        35304.5        14.9255        0.962559       
 0.389719       187.421        35146          19.3573        0.964499       
 0.391612       188.672        35609.6        12.6437        0.963419       
 0.391227       187.287        35091.9        15.5447        0.962849       
 0.392181       189.106        35777.6        16.3478        0.962999       
 0.393466       189.107        35777.4        15.7932        0.964109       
 0.391468       187.913        35329.3        18.0184        0.962609       
 0.38697        187.707        35246.9        13.0745        0.963629       
 0.386105       187.91         35325.9        15.648         0.963729       
 0.386698       188.757        35643          13.9998        0.964129       
 0.387303       188.292        35468.3        14.52          0.963599       
 0.383507       188.935        35710.4        13.8473        0.962849       
 0.384114       189.178        35801.3        12.8442        0.964239       
 0.383911       186.698        34876.5        20.5724        0.964279       
 0.382098       188.841        35678.1        17.1795        0.963959       
 0.377876       189.082        35769          16.9205        0.964109       
 0.378855       188.872        35694.6        21.8696        0.963309       
 0.379708       188.295        35470.9        15.9216        0.964419       
 0.38138        188.121        35407.6        18.11          0.963879       
 0.382606       186.896        34938.2        8.06493        0.963849       
 0.382635       188.055        35379          14.2196        0.963689       
 0.383573       189.023        35754.1        24.5467        0.963419       
 0.378179       188.411        35516.4        17.6345        0.965399       
 0.38544        188.927        35707.9        14.5291        0.963839       
 0.386076       189.193        35811.3        17.3885        0.964459       
 0.386576       188.446        35524.4        12.5847        0.963609       
 0.385301       188.688        35615.7        12.4523        0.963089       
 0.388939       188.581        35575.1        12.3708        0.962819       
 0.392213       188.362        35500          19.651         0.962529       
 0.389483       187.777        35274.1        13.7264        0.962098       
 0.386936       188.678        35624.6        25.0505        0.963969       
 0.383825       189.028        35753.5        22.0576        0.963839       
 0.386583       187.214        35069.8        20.7511        0.964719       
 0.385919       188.796        35659.4        15.628         0.963499       
 0.389285       188.215        35445.3        20.5859        0.962789       
 0.39261        188.669        35608.9        12.8445        0.963319       
 0.392734       189.581        35956.3        15.4262        0.961538       
 0.393074       188.703        35629.2        20.2478        0.962398       
 0.391782       189.725        36008.4        12.7767        0.963079       
 0.392576       188.368        35499.4        16.9778        0.963089       
 0.390905       187.756        35264.8        12.4486        0.964349       
 0.39172        189.691        35997          14.2713        0.963469       
 0.391508       190.732        36393.3        14.7821        0.962519       
 0.391922       189.422        35895.6        14.7081        0.963079       
 0.394037       188.537        35562          15.8863        0.962278       
 0.392356       186.257        34710.2        18.5996        0.962509       
 0.390188       187.943        35342.1        19.6499        0.963339       
 0.386897       188.573        35581.7        21.7764        0.963349       
 0.384956       188.89         35693.9        14.4154        0.964929       
 0.384718       189.075        35762.7        13.287         0.962659       
 0.38531        187.92         35328.7        14.5778        0.963229       
 0.382931       188.35         35495.9        20.1371        0.963129       
 0.386771       187.325        35110.1        19.3052        0.963419       
 0.383979       189.86         36058.2        11.5032        0.963719       
 0.383911       189.018        35742.4        14.6275        0.963309       
 0.381432       189.428        35898.4        15.2157        0.964819       
 0.379622       187.506        35186.4        28.1125        0.964789       
 0.382707       189.73         36014.5        17.0404        0.962639       
 0.385714       187.98         35358.1        21.5909        0.962729       
 0.387283       190.559        36329.1        16.2787        0.963119       
 0.389021       188.237        35448.3        14.9683        0.962448       
 0.391429       189.916        36083.9        16.0196        0.963909       
 0.394215       189.298        35856.5        22.7908        0.962038       
 0.392731       188.95         35720.8        18.7765        0.963279       
 0.393862       189.608        35967.9        16.7712        0.963819       
 0.398567       188.055        35388.2        23.509         0.962729       
 0.39874        188.939        35713.2        15.0808        0.962969       
 0.399229       187.154        35046.5        19.7829        0.961558       
 0.395247       187.264        35090          22.2288        0.963629       
 0.392988       187.388        35133.6        19.4486        0.963669       
Execution time: 210.092979

