  -- System info -- 
 Number of particles  : 50
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            97.3395        9493.02        18.0468        0.954428       
 0.49202        98.1078        9641.88        16.7341        0.954198       
 0.483729       97.1498        9458.07        19.9849        0.954518       
 0.473117       96.0294        9237.46        15.8101        0.954708       
 0.46506        96.0421        9242.04        17.9627        0.955988       
 0.456499       96.4426        9315.32        14.1434        0.956078       
 0.449916       95.6074        9154.32        13.5479        0.958938       
 0.442681       95.0308        9046.52        15.6688        0.958488       
 0.435909       95.7203        9172.01        9.63231        0.958678       
 0.431207       95.4425        9120.96        11.6832        0.959608       
 0.430452       94.9646        9029.84        11.5709        0.960758       
 0.428373       95.3955        9110.96        10.663         0.960468       
 0.425011       95.9861        9223.02        9.69145        0.960658       
 0.425484       95.3098        9095.53        11.5723        0.960308       
 0.422506       96.2287        9268.79        8.82121        0.959778       
 0.419602       95.773         9182.21        9.75076        0.960998       
 0.41733        95.2           9070.05        7.01404        0.961308       
 0.416432       95.0815        9049.25        8.76832        0.959978       
 0.412658       95.4715        9127.2         12.3976        0.962138       
 0.414786       94.4434        8929.51        9.9518         0.961998       
 0.406933       95.303         9090.5         7.83958        0.960878       
 0.403333       95.2972        9091.25        9.69872        0.962398       
 0.399955       95.5458        9135.59        6.59571        0.962318       
 0.398377       94.2568        8894.67        10.3234        0.962098       
 0.393926       94.8056        8996.77        8.66161        0.962899       
 0.393464       95.2473        9082.29        10.231         0.963559       
 0.396295       95.0932        9050.2         7.49171        0.961918       
 0.395154       94.5805        8954.62        9.15363        0.961978       
 0.393143       93.8413        8816.95        10.7669        0.964429       
 0.390891       94.0171        8845.75        6.52467        0.963249       
 0.387354       94.448         8927.5         7.06813        0.962919       
 0.386022       95.1008        9052.79        8.61992        0.964809       
 0.385869       94.0983        8863.13        8.63207        0.963779       
 0.386516       95.0528        9041.69        6.65001        0.963449       
 0.388935       95.1155        9054.42        7.47243        0.963499       
 0.389308       95.235         9078.22        8.52155        0.964379       
 0.388667       96.093         9242.3         8.4415         0.962859       
 0.387773       95.0511        9043.53        8.81361        0.963509       
 0.38808        94.4287        8923.39        6.61294        0.963459       
 0.385938       94.7437        8982.5         6.13505        0.964139       
 0.384624       94.9651        9024.67        6.28702        0.963519       
