  -- System info -- 
 Number of particles  : 10
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            19.3639        379.655        4.6946         0.954398       
 0.489298       19.6027        387.717        3.45112        0.954578       
 0.48089        19.4444        381.129        3.0457         0.954678       
 0.474138       19.2783        375.226        3.57145        0.955478       
 0.466224       19.1198        368.786        3.2196         0.955978       
 0.458773       19.3138        375.606        2.58209        0.955568       
 0.452004       19.0872        367.093        2.77082        0.958788       
 0.44537        19.1884        371.03         2.83512        0.958408       
 0.438808       19.3344        375.717        1.89783        0.957908       
 0.434759       19.1692        369.731        2.27244        0.960098       
 0.430302       18.8237        356.591        2.25965        0.960438       
 0.425676       18.9845        362.916        2.50322        0.960788       
 0.420852       19.0296        364.706        2.58084        0.961278       
 0.417024       19.0809        365.931        1.84929        0.961588       
 0.415064       19.0693        365.691        2.0515         0.960408       
 0.411928       19.0446        364.882        2.18649        0.961738       
 0.412056       18.8606        357.798        2.0757         0.961308       
 0.409382       19.0775        365.622        1.66905        0.961308       
 0.407005       18.9375        360.801        2.17338        0.962859       
 0.404387       18.9595        361.356        1.89424        0.963329       
 0.403645       19.0005        362.797        1.77658        0.962268       
 0.400606       18.8898        358.543        1.71939        0.962088       
 0.398047       18.954         361.014        1.7613         0.962288       
 0.397662       18.8207        356.109        1.89024        0.961888       
 0.396943       19.0412        364.248        1.68008        0.962989       
 0.396148       19.15          368.425        1.70425        0.963129       
 0.397326       18.9009        359.047        1.80157        0.961998       
 0.397779       18.8545        357.269        1.77664        0.961598       
 0.396769       19.0161        363.733        2.12051        0.963819       
 0.396233       19.0366        364.237        1.84364        0.962509       
 0.395028       18.7925        354.867        1.71051        0.962188       
 0.393589       18.949         360.718        1.65406        0.963149       
 0.392057       19.2203        371.179        1.75936        0.963389       
 0.391253       19.2435        372.045        1.73396        0.963339       
 0.392646       19.1193        367.41         1.86247        0.962539       
 0.394215       19.0203        363.237        1.46365        0.964559       
 0.395628       19.1004        366.459        1.63258        0.961658       
 0.39493        18.9547        361.118        1.83865        0.962889       
 0.393787       19.1194        367.241        1.68875        0.962969       
 0.394604       18.8299        356.412        1.84728        0.963539       
 0.392623       19.0929        366.052        1.5129         0.962589       
 0.392851       19.0014        362.773        1.72022        0.962609       
 0.393677       18.9986        362.722        1.7747         0.963749       
 0.394807       18.9091        359.166        1.61247        0.963169       
 0.394104       19.0492        364.51         1.63643        0.961738       
 0.39335        19.0266        363.79         1.77993        0.963159       
 0.392291       19.1074        366.98         1.88745        0.963529       
 0.392749       18.9781        361.86         1.69249        0.962749       
 0.391913       18.9123        359.421        1.74544        0.962909       
 0.39216        19.2421        372.052        1.79377        0.963229       
 0.394741       19.019         363.358        1.63529        0.963269       
 0.393298       19.0026        362.908        1.81083        0.963199       
 0.392409       19.2829        373.528        1.69667        0.963579       
 0.39447        19.1177        367.057        1.56993        0.962999       
 0.394699       19.1021        366.627        1.73768        0.962148       
 0.395885       19.0409        364.295        1.74017        0.962779       
 0.397042       19.107         366.977        1.89837        0.962258       
 0.396782       19.0228        363.728        1.86051        0.962478       
 0.397101       18.9931        362.445        1.70654        0.963069       
 0.396409       18.9713        361.534        1.62525        0.962008       
 0.395971       18.8934        358.783        1.82269        0.963119       
 0.395873       18.9951        362.774        1.95898        0.962028       
 0.396057       19.0249        363.68         1.73082        0.962939       
 0.395899       18.7966        355.144        1.82988        0.961958       
 0.394694       19.126         367.405        1.60006        0.963619       
 0.393881       18.9733        361.731        1.7445         0.962999       
 0.393934       18.9343        360.184        1.67586        0.962178       
 0.393394       18.8193        355.724        1.55833        0.963409       
 0.392006       18.8908        358.604        1.74365        0.962609       
 0.392715       19.0393        364.084        1.59047        0.961928       
 0.392555       18.9018        358.907        1.62836        0.963629       
 0.390567       18.9283        359.886        1.6067         0.962759       
 0.390641       18.9056        358.989        1.56647        0.963429       
 0.390559       19.1798        369.767        1.90134        0.962569       
 0.393245       19.1403        368.108        1.75499        0.962679       
 0.394799       18.8667        357.752        1.79796        0.962428       
 0.393279       18.9125        359.141        1.45709        0.963039       
 0.392146       19.0395        364.23         1.72628        0.962729       
 0.39211        18.9165        359.366        1.53251        0.962619       
 0.391523       18.9841        362.099        1.70136        0.961938       
 0.391192       19.0558        364.84         1.71685        0.963129       
 0.391025       19.0205        363.491        1.71223        0.962228       
 0.390985       19.2026        370.456        1.7146         0.963209       
 0.393843       19.024         363.741        1.82873        0.962268       
 0.395396       19.0589        365.11         1.86762        0.963389       
 0.396037       18.9624        361.543        1.97156        0.962949       
 0.395362       19.0139        363.386        1.85873        0.962098       
 0.394594       19.0677        365.088        1.51059        0.962889       
 0.39406        19.1172        367.266        1.79827        0.962589       
 0.394128       18.9743        361.461        1.43763        0.963079       
 0.394438       19.1387        367.864        1.57611        0.962579       
 0.395494       18.9211        359.891        1.88506        0.963409       
 0.394508       18.9553        360.621        1.316          0.963099       
 0.393475       18.8113        356.129        2.26202        0.962709       
 0.391093       18.9306        359.84         1.47031        0.963329       
 0.388442       18.9541        360.67         1.4108         0.963699       
 0.388615       18.9342        360.056        1.5532         0.964039       
 0.387414       19.1517        368.459        1.67349        0.962939       
 0.390346       18.9152        359.476        1.69318        0.963959       
 0.389473       19.0964        366.44         1.76579        0.963019       
Execution time: 32.739937

