  -- System info -- 
 Number of particles  : 10
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            19.5101        384.9          4.2571         0.954778       
 0.490275       19.5156        384.465        3.60539        0.954318       
 0.481867       19.3499        377.721        3.30168        0.954658       
 0.474946       19.2778        375.01         3.377          0.954428       
 0.466634       19.1791        371.019        3.17929        0.955628       
 0.459109       19.2735        374.325        2.85582        0.956058       
 0.450879       19.1308        368.656        2.66926        0.958818       
 0.444019       19.1603        369.835        2.7167         0.958208       
 0.438349       19.2104        371.106        2.06526        0.958488       
 0.433935       19.1871        370.562        2.41712        0.959488       
 0.429481       18.9112        360.114        2.4807         0.960748       
 0.424491       19.1154        367.876        2.4772         0.960958       
 0.420858       19.1268        368.338        2.50286        0.961308       
 0.417024       19.1101        367            1.80513        0.961008       
 0.415387       19.1095        367.251        2.07932        0.960588       
 0.412096       19.0437        364.618        1.95343        0.961508       
 0.41173        18.8325        356.935        2.27064        0.961958       
 0.409065       18.9548        360.981        1.6962         0.960608       
 0.406772       18.9984        362.897        1.95821        0.963049       
 0.405978       18.9162        359.946        2.12226        0.963159       
 0.404869       19.1297        367.662        1.71599        0.961348       
 0.402678       18.9138        359.429        1.69878        0.962729       
 0.400426       18.8988        358.883        1.71895        0.962208       
 0.400076       18.7665        354.192        2.00901        0.962158       
 0.399436       18.9536        360.764        1.52297        0.962358       
 0.399346       19.1862        369.826        1.71393        0.963189       
 0.399819       19.0484        364.538        1.69711        0.961578       
 0.400184       18.7849        354.711        1.8387         0.961428       
 0.398915       18.9659        361.864        2.15892        0.964149       
 0.397829       19.0511        364.549        1.60541        0.962659       
 0.396948       18.7198        352.321        1.89063        0.962358       
 0.394897       18.9565        360.914        1.56364        0.963759       
 0.392944       19.2438        372.106        1.78339        0.962959       
 0.392152       19.2498        372.313        1.75967        0.962989       
 0.392989       18.9711        361.825        1.92409        0.962829       
 0.39294        18.94          360.257        1.5348         0.964319       
 0.394258       19.0691        365.307        1.67676        0.961988       
 0.393356       18.9592        361.136        1.68589        0.962729       
 0.392489       19.1109        366.965        1.73839        0.962949       
 0.393994       18.8015        355.18         1.68487        0.963379       
 0.391561       19.0219        363.496        1.66154        0.962468       
 0.392039       18.8949        358.667        1.65024        0.962749       
 0.392055       19.0711        365.316        1.61011        0.964039       
 0.392947       18.9851        362.043        1.60873        0.963189       
 0.392753       18.9166        359.515        1.67613        0.962559       
 0.391347       18.9633        361.364        1.7564         0.963049       
 0.390635       18.9393        360.436        1.73726        0.962789       
 0.390239       18.846         356.827        1.6543         0.963339       
 0.389561       19.0224        363.71         1.85807        0.963239       
 0.391793       19.1675        369.069        1.67554        0.963239       
 0.393826       18.9303        359.985        1.62877        0.963059       
 0.392477       18.8894        358.639        1.82852        0.962488       
 0.390768       19.1987        370.233        1.64128        0.963879       
 0.3918         19.1661        368.909        1.56976        0.963579       
 0.393368       19.0591        364.901        1.651          0.963239       
 0.392778       19.059         365.029        1.78214        0.962639       
 0.3954         19.1236        367.47         1.75753        0.962719       
 0.395339       19.1574        368.811        1.80726        0.962959       
 0.395391       19.1485        368.36         1.6931         0.963109       
 0.394795       19.0641        365.156        1.71636        0.961598       
 0.395132       18.9802        362.088        1.84017        0.963349       
 0.395604       18.9883        362.336        1.77832        0.962068       
 0.395833       19.1312        367.634        1.63287        0.963459       
 0.396082       18.7691        354.147        1.8677         0.962519       
 0.395274       19.0905        366.303        1.85542        0.962559       
 0.395229       19.0902        366.151        1.71395        0.962869       
 0.395887       18.9135        359.508        1.78609        0.961468       
 0.394713       18.9289        359.988        1.68658        0.962679       
 0.393756       18.9085        359.162        1.63157        0.962899       
 0.393736       18.9957        362.563        1.72629        0.962328       
 0.393215       18.8468        356.702        1.50162        0.963699       
 0.390816       18.9619        361.195        1.64047        0.963019       
 0.391203       19.0414        364.27         1.69474        0.962529       
 0.392137       19.1275        367.758        1.8955         0.962559       
 0.395289       19.1023        366.634        1.73788        0.961958       
 0.396832       18.9265        359.825        1.61433        0.962128       
 0.395424       18.9366        360.266        1.67114        0.962669       
 0.394629       18.941         360.529        1.76638        0.962008       
 0.393644       18.8638        357.532        1.69102        0.963239       
 0.392696       19.0307        363.839        1.67104        0.961678       
 0.392315       19.1846        369.571        1.5205         0.962839       
 0.391847       18.9608        361.236        1.72285        0.962378       
 0.391532       19.096         366.246        1.58812        0.962639       
 0.393276       19.0682        365.469        1.87176        0.962258       
 0.394979       19.0441        364.334        1.65768        0.962729       
 0.395369       19.0181        363.5          1.81118        0.963629       
 0.394722       19.024         363.666        1.75177        0.962599       
 0.394333       19.0804        365.578        1.51567        0.962529       
 0.394143       19.0831        365.867        1.7017         0.962529       
 0.393322       19.0594        364.798        1.53711        0.962659       
 0.394067       19.0221        363.391        1.55045        0.962328       
 0.395102       19.0631        365.181        1.78014        0.963459       
 0.394688       18.9858        361.837        1.37618        0.962719       
 0.393629       18.9281        360.364        2.09246        0.962719       
 0.391069       18.9691        361.201        1.37332        0.964199       
 0.389111       19.0129        362.876        1.38406        0.963389       
 0.389307       18.9538        360.769        1.52192        0.964169       
 0.387842       19.0706        365.208        1.51909        0.962338       
 0.38865        18.9287        360.223        1.92746        0.964799       
 0.389152       18.923         359.666        1.58613        0.963539       
Execution time: 32.151016

