  -- System info -- 
 Number of particles  : 100
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            194.284        37793.6        47.4049        0.953308       
 0.486899       196.159        38510.4        32.0821        0.954548       
 0.478697       192.44         37074.8        41.788         0.955098       
 0.468111       192.18         36965.5        32.5361        0.955458       
 0.46216        190.298        36242.2        28.9927        0.956368       
 0.45528        192.032        36899.9        23.5657        0.956118       
 0.452019       191.334        36639.9        31.0649        0.958588       
 0.445476       190.729        36404.8        27.2719        0.958518       
 0.441306       191.432        36662.2        15.8921        0.958148       
 0.435106       191.498        36691.6        20.1149        0.959568       
 0.434535       187.604        35213.6        18.2722        0.960208       
 0.430963       189.705        36009.8        21.6716        0.959608       
 0.426929       191.067        36521.7        15.1683        0.960558       
 0.427041       189.22         35835.5        31.336         0.960248       
 0.425785       190.174        36189.5        23.1716        0.959588       
 0.422318       190.309        36232.8        15.1188        0.961388       
 0.417537       190.039        36138.6        23.8059        0.960458       
 0.415431       188.741        35646          22.8037        0.960468       
 0.409627       189.973        36114.5        24.7163        0.962248       
 0.407939       188.494        35548          18.2188        0.962338       
 0.405766       189.066        35765.1        18.9966        0.961398       
 0.401341       188.655        35607.3        16.4012        0.961868       
 0.400712       188.857        35681.7        14.8191        0.962068       
 0.402413       189.052        35760.5        19.8707        0.961648       
 0.397078       188.52         35557.2        17.3518        0.963539       
 0.394808       189.325        35862.4        18.316         0.962989       
 0.395404       189.46         35911.1        15.9738        0.962168       
 0.394189       190.21         36192.7        12.8128        0.961788       
 0.393486       187.892        35320.6        17.2446        0.964069       
 0.39022        188.071        35383          12.4838        0.963019       
 0.389433       188.519        35556.1        16.5519        0.962869       
 0.390199       186.324        34728.6        11.9037        0.964059       
 0.387772       188.41         35509.6        11.2541        0.963699       
 0.387528       188.163        35425.7        20.3303        0.963939       
 0.391867       189.212        35817.4        16.0936        0.962929       
 0.394852       189.955        36096.2        13.1446        0.963689       
 0.3922         188.046        35375.2        13.8825        0.962098       
 0.389087       188.1          35394.2        12.4237        0.963609       
 0.38815        188.687        35618.6        15.9058        0.963569       
 0.388154       188.777        35650.6        13.7343        0.963689       
 0.38738        187.665        35239.9        21.6073        0.962979       
 0.379755       189.037        35749.6        14.706         0.963789       
 0.382806       189.721        36007.8        13.8598        0.964339       
 0.383461       186.844        34927.3        16.7148        0.964759       
 0.38181        187.26         35080.3        13.8632        0.963139       
 0.377291       189.821        36044.9        12.7129        0.964149       
 0.377326       189.578        35965.4        25.6441        0.964529       
 0.381518       188.658        35608.3        16.53          0.964219       
 0.381128       188.016        35368.9        18.9125        0.963129       
 0.381875       187.839        35295.9        12.5018        0.964579       
 0.383541       188.429        35525.4        19.7575        0.964089       
 0.383923       189.267        35841.2        19.4169        0.963449       
 0.381171       189.683        36002.6        23.1188        0.964839       
 0.390382       188.859        35684.1        16.2698        0.963649       
 0.390344       189.961        36104          18.6182        0.963749       
 0.390506       188.382        35500.8        13.1741        0.963799       
 0.389955       189.136        35785.8        13.2465        0.962519       
 0.393144       188.38         35499.4        12.3745        0.962679       
 0.394966       188.913        35705.3        17.2046        0.962909       
 0.391517       187.715        35250.4        13.4081        0.962659       
 0.388987       188.412        35525.4        26.143         0.964389       
 0.386848       188.916        35712.2        23.0029        0.963369       
 0.38901        187.089        35018.1        15.7152        0.963879       
 0.3874         189.182        35799.1        9.28812        0.963109       
 0.389269       187.374        35135.4        26.201         0.963659       
 0.39267        188.512        35550.6        13.8156        0.963099       
 0.391125       190.2          36187.4        11.4248        0.961478       
 0.391053       188.332        35489          20.0617        0.963049       
 0.391948       189.571        35950.7        13.6828        0.962539       
 0.39399        188.264        35460.9        17.4651        0.962328       
 0.395893       187.052        35002.9        14.3403        0.963629       
 0.393693       189.603        35962.7        13.5217        0.963309       
 0.392314       190.752        36401.1        14.7896        0.962799       
 0.392054       189.39         35880.5        12.0924        0.962879       
 0.396159       189.318        35856.6        15.3996        0.961978       
 0.393977       187.509        35176.9        17.1966        0.962428       
 0.394727       187.706        35255.2        21.5706        0.963169       
 0.391328       188.005        35368          22.0778        0.962919       
 0.389968       188.675        35611.5        13.2431        0.963849       
 0.390158       188.271        35458          12.1721        0.961838       
 0.388787       187.309        35100.5        15.702         0.963419       
 0.386182       187.855        35308.6        19.0353        0.962599       
 0.388117       187.278        35091.3        18.2591        0.963519       
 0.385858       189.28         35837.8        10.8338        0.962779       
 0.384992       189.267        35836.4        14.3657        0.963879       
 0.382569       189.046        35752.2        13.9391        0.964799       
 0.379772       186.689        34877.4        24.5004        0.964069       
 0.378695       188.811        35662.1        12.65          0.963669       
 0.379385       187.768        35272.8        15.9629        0.963979       
 0.381558       190.507        36307.8        14.9812        0.964149       
 0.384391       188.268        35459.5        14.5225        0.963069       
 0.386654       189.261        35836          16.4086        0.964249       
 0.390177       189.371        35885.7        24.2294        0.962639       
 0.389169       188.585        35583.8        19.4741        0.963239       
 0.392482       189.169        35797.5        12.4093        0.963179       
 0.39305        186.789        34913.2        22.853         0.963389       
 0.389965       188.653        35608          17.9412        0.963119       
 0.389949       187.714        35258.7        22.1092        0.962448       
 0.389197       187.727        35268          26.6847        0.964399       
 0.38725        188.117        35406.3        18.1937        0.963639       
Execution time: 216.862099

