  -- System info -- 
 Number of particles  : 10
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            19.4966        384.38         4.26157        0.954228       
 0.490214       19.5475        385.781        3.67475        0.954198       
 0.481626       19.3543        377.861        3.27266        0.954968       
 0.474575       19.2545        374.079        3.34279        0.954998       
 0.466566       19.1332        369.315        3.23678        0.955508       
 0.4589         19.2986        375.305        2.86779        0.955928       
 0.450616       19.0584        365.961        2.73663        0.958948       
 0.443498       19.2088        371.692        2.71303        0.958358       
 0.437866       19.2802        373.638        1.91224        0.958548       
 0.434037       19.1791        370.219        2.38245        0.959588       
 0.429511       18.8342        357.216        2.48803        0.960958       
 0.424084       19.0272        364.594        2.5588         0.961158       
 0.420483       19.0446        365.237        2.53896        0.961348       
 0.416559       19.067         365.309        1.75788        0.961108       
 0.414981       19.0586        365.289        2.05847        0.960658       
 0.411405       19.009         363.382        2.03823        0.961808       
 0.410811       18.8424        357.223        2.18824        0.961788       
 0.40848        18.9892        362.295        1.70564        0.960648       
 0.406619       19.0142        363.573        2.03402        0.963439       
 0.405652       18.9024        359.359        2.0583         0.963409       
 0.404481       19.1015        366.586        1.7187         0.961478       
 0.402203       18.9795        361.935        1.71271        0.962448       
 0.400223       18.9666        361.493        1.76115        0.962058       
 0.399462       18.8549        357.445        1.93691        0.961918       
 0.398547       19.0238        363.498        1.5928         0.963089       
 0.398993       19.2231        371.29         1.76207        0.962959       
 0.400149       19.0428        364.362        1.73248        0.961508       
 0.400459       18.8158        355.877        1.84294        0.960948       
 0.399106       18.9945        362.934        2.14417        0.963759       
 0.39799        19.0344        363.949        1.64223        0.962779       
 0.396885       18.7122        352.062        1.91447        0.962168       
 0.395148       18.8964        358.711        1.63757        0.963479       
 0.393273       19.2126        370.872        1.74966        0.963169       
 0.392525       19.1979        370.379        1.8187         0.963199       
 0.392893       19.0664        365.577        2.0501         0.962909       
 0.393768       18.9671        361.261        1.50939        0.964179       
 0.395006       19.1143        366.975        1.62073        0.962098       
 0.394796       18.9935        362.47         1.7164         0.962759       
 0.393785       19.1604        368.911        1.78907        0.963009       
 0.395217       18.8235        356.172        1.849          0.963439       
 0.393304       19.0366        364.034        1.64365        0.962769       
 0.39312        18.9338        360.206        1.71618        0.962749       
 0.393685       19.0712        365.385        1.67356        0.963909       
 0.394996       18.9506        360.769        1.64236        0.963259       
 0.394164       18.9192        359.598        1.66105        0.962408       
 0.392728       19.0422        364.364        1.75722        0.962859       
 0.391902       18.9824        362.09         1.75955        0.962929       
 0.391459       18.8728        357.881        1.70002        0.963529       
 0.39065        18.9719        361.626        1.69209        0.963099       
 0.391775       19.2383        371.861        1.74877        0.963129       
 0.394141       18.9141        359.356        1.61459        0.963029       
 0.392319       18.8249        356.291        1.915          0.962709       
 0.390439       19.2699        372.979        1.64883        0.964119       
 0.392145       19.1538        368.435        1.56735        0.963519       
 0.39357        19.0332        363.987        1.7261         0.963069       
 0.393147       19.0267        363.769        1.75348        0.962749       
 0.395539       19.0702        365.489        1.8152         0.962318       
 0.395408       19.0511        364.844        1.901          0.962709       
 0.395556       19.1086        366.701        1.56325        0.963149       
 0.395504       19.0444        364.473        1.78194        0.961888       
 0.395773       18.8884        358.665        1.89248        0.963089       
 0.396229       18.9805        362.075        1.81491        0.961658       
 0.396144       19.0504        364.547        1.62755        0.963509       
 0.396176       18.8453        357.024        1.88033        0.962178       
 0.395489       19.1001        366.614        1.80021        0.962699       
 0.395622       19.0604        365.074        1.77582        0.962769       
 0.39631        18.9114        359.292        1.64924        0.961528       
 0.395176       18.8678        357.692        1.70016        0.963049       
 0.39402        18.8663        357.583        1.64636        0.962609       
 0.394135       19.0251        363.657        1.70273        0.962068       
 0.394099       18.862         357.319        1.54376        0.963539       
 0.39203        18.9582        361.133        1.71952        0.962909       
 0.392438       19.0257        363.69         1.71262        0.962879       
 0.393003       19.1841        369.992        1.96186        0.962468       
 0.39635        19.0202        363.586        1.81889        0.962068       
 0.397334       18.8653        357.596        1.69657        0.961908       
 0.395428       18.8745        357.823        1.57766        0.962649       
 0.393935       18.9085        359.282        1.75081        0.962238       
 0.392961       18.7914        354.842        1.72531        0.962849       
 0.39144        18.9912        362.309        1.64215        0.962008       
 0.390872       19.1512        368.32         1.55111        0.963029       
 0.390118       18.9989        362.612        1.65341        0.962378       
 0.390343       19.1075        366.752        1.65573        0.962809       
 0.392647       18.9748        361.824        1.77951        0.962008       
 0.393428       19.0365        364.108        1.71899        0.962709       
 0.394165       18.9414        360.665        1.89           0.963929       
 0.39287        18.9912        362.433        1.76581        0.962358       
 0.392498       19.1396        367.836        1.51224        0.962889       
 0.392467       19.1697        369.233        1.7551         0.962338       
 0.392617       19.024         363.449        1.53584        0.963099       
 0.393093       19.0021        362.618        1.53891        0.962288       
 0.394401       19.0012        362.896        1.84994        0.963569       
 0.394183       18.9352        359.854        1.3099         0.962849       
 0.393036       18.918         360.011        2.1205         0.962418       
 0.390856       18.9469        360.369        1.3854         0.963889       
 0.388302       18.9957        362.153        1.31842        0.963719       
 0.388361       18.9083        359.035        1.51303        0.963869       
 0.386759       19.1103        366.844        1.64163        0.962749       
 0.389276       18.9982        362.69         1.7591         0.964699       
 0.390037       19.0195        363.372        1.6315         0.962889       
Execution time: 33.341508

