  -- System info -- 
 Number of particles  : 3
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            4.59798        21.1435        0.00214835     0.967039       
 0.499619       4.60152        21.1764        0.00233877     0.968359       
 0.499313       4.59993        21.1616        0.00217643     0.967799       
 0.499005       4.60082        21.1696        0.00201545     0.968139       
 0.498736       4.60058        21.1673        0.00196357     0.968199       
 0.498466       4.59988        21.1606        0.00169634     0.967229       
 0.498241       4.60052        21.1673        0.00248205     0.969319       
 0.49799        4.60138        21.1747        0.00202399     0.968089       
 0.497765       4.60047        21.1658        0.00144349     0.968139       
 0.497592       4.60075        21.1685        0.00161317     0.968809       
 0.497433       4.60121        21.1744        0.00331463     0.967449       
 0.497251       4.60027        21.1642        0.00177657     0.969279       
 0.497074       4.59965        21.1584        0.00161898     0.968199       
 0.496911       4.60217        21.1818        0.00180612     0.968289       
 0.496767       4.59921        21.1542        0.00145592     0.968219       
 0.496635       4.60177        21.1778        0.00147774     0.968429       
 0.496525       4.59884        21.151         0.0016874      0.968319       
 0.496402       4.60244        21.1842        0.00173286     0.968259       
 0.496345       4.59976        21.1596        0.00180005     0.968329       
 0.496274       4.60011        21.1624        0.00139127     0.969889       
 0.496196       4.6033         21.1925        0.00217941     0.967859       
 0.496088       4.60185        21.1789        0.00184952     0.968049       
 0.496          4.60254        21.1852        0.00176431     0.967029       
 0.495894       4.60164        21.1767        0.00156421     0.967949       
 0.495842       4.60246        21.1844        0.00170465     0.967419       
 0.495748       4.60197        21.1797        0.00152283     0.968419       
 0.49568        4.60018        21.163         0.00131742     0.968169       
 0.495641       4.6005         21.166         0.00146705     0.967439       
 0.495579       4.6002         21.1648        0.00295053     0.967859       
 0.495535       4.60134        21.174         0.00169447     0.967679       
 0.495487       4.60065        21.1675        0.00153624     0.969199       
 0.495457       4.60151        21.1753        0.0013801      0.968899       
 0.495404       4.60091        21.1702        0.00186232     0.967409       
 0.495341       4.6036         21.1953        0.00213109     0.968209       
 0.495268       4.60066        21.1676        0.00156104     0.968379       
 0.495211       4.59931        21.1549        0.0012527      0.969869       
 0.495188       4.59978        21.1593        0.00135597     0.968959       
 0.495171       4.60092        21.17          0.00152747     0.969279       
 0.495176       4.60036        21.1649        0.0015562      0.967629       
 0.495134       4.59943        21.1561        0.00133739     0.968799       
 0.495096       4.5993         21.1548        0.00126355     0.969549       
 0.495067       4.60166        21.1767        0.00137922     0.968049       
 0.495078       4.60176        21.1777        0.00150138     0.969079       
 0.495046       4.60177        21.1796        0.00334643     0.968959       
 0.495043       4.60306        21.1902        0.00200643     0.967849       
 0.494989       4.59927        21.1545        0.00119035     0.968799       
 0.49497        4.60121        21.1726        0.00147015     0.969039       
 0.494941       4.60007        21.1632        0.00250175     0.968089       
 0.494906       4.60183        21.1788        0.00195963     0.968119       
 0.494861       4.5999         21.1609        0.0018245      0.968009       
 0.494823       4.60426        21.2011        0.00194979     0.968339       
 0.494819       4.60127        21.1735        0.00183097     0.967699       
 0.494783       4.60339        21.1926        0.00142694     0.969099       
 0.494804       4.60008        21.1625        0.00171477     0.968819       
 0.49482        4.60164        21.1769        0.00184004     0.967589       
 0.49484        4.60051        21.1664        0.00168803     0.968219       
 0.494834       4.60235        21.1832        0.00158607     0.967739       
 0.494832       4.60227        21.1933        0.0124525      0.968039       
 0.494852       4.60145        21.1748        0.00146418     0.968049       
 0.494859       4.59927        21.1546        0.00130787     0.968449       
 0.494837       4.60145        21.1748        0.00151262     0.968369       
 0.494828       4.60133        21.1741        0.00186273     0.968399       
 0.494832       4.60409        21.1993        0.00170346     0.967539       
 0.494848       4.60231        21.1826        0.00133748     0.968389       
 0.494856       4.59846        21.1472        0.00134877     0.968839       
 0.494854       4.60125        21.1731        0.00159181     0.968059       
 0.494827       4.60216        21.1813        0.00141365     0.968299       
 0.494814       4.59964        21.1584        0.00162574     0.968789       
 0.494766       4.60127        21.1738        0.00208409     0.967689       
 0.494772       4.60203        21.1804        0.00165505     0.967549       
 0.494776       4.5986         21.1491        0.00200377     0.968069       
 0.494767       4.59957        21.1574        0.00128467     0.968579       
 0.494785       4.60057        21.1667        0.0014238      0.968299       
 0.494761       4.59948        21.1567        0.0014349      0.968829       
 0.49476        4.60202        21.1801        0.00154927     0.968329       
 0.494765       4.60377        21.1963        0.00165106     0.967389       
 0.494769       4.59915        21.1545        0.00234875     0.968339       
Execution time: 22.115318

