  -- System info -- 
 Number of particles  : 5
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            7.82017        61.1641        0.0090383      0.964129       
 0.49928        7.81925        61.1467        0.00602881     0.964749       
 0.498778       7.82613        61.2572        0.00889789     0.964969       
 0.498253       7.8236         61.2152        0.00651426     0.964389       
 0.497761       7.81848        61.1359        0.00728374     0.966709       
 0.497272       7.83084        61.329         0.00690168     0.965019       
 0.496767       7.83114        61.3328        0.00605254     0.965399       
 0.496394       7.82721        61.272         0.00672255     0.965269       
 0.496015       7.83053        61.3359        0.0187463      0.964949       
 0.495643       7.829          61.2998        0.00644908     0.964669       
 0.495261       7.82711        61.2696        0.0059251      0.964799       
 0.494882       7.82979        61.318         0.0123255      0.965709       
 0.494565       7.82925        61.3098        0.0125949      0.965999       
 0.494311       7.82687        61.2657        0.00581366     0.965279       
 0.494055       7.82731        61.2719        0.00503497     0.964769       
 0.493822       7.82635        61.2565        0.00476421     0.966089       
 0.493638       7.82591        61.2492        0.00424997     0.964809       
 0.493412       7.82909        61.2996        0.00492628     0.965019       
 0.493237       7.82682        61.265         0.00578308     0.966409       
 0.493084       7.83396        61.3763        0.0052591      0.965379       
 0.49287        7.83266        61.3563        0.00570268     0.964959       
 0.492671       7.83105        61.3316        0.00625355     0.966279       
 0.492514       7.83395        61.382         0.0111191      0.965059       
 0.492351       7.83234        61.351         0.00535395     0.964959       
 0.492189       7.82465        61.2297        0.00448425     0.966759       
 0.492075       7.8283         61.2869        0.00462313     0.965849       
 0.491959       7.8317         61.3402        0.00462663     0.965729       
 0.491874       7.83284        61.3928        0.0394299      0.964979       
 0.491723       7.83182        61.3424        0.00501975     0.965409       
 0.491678       7.83244        61.3535        0.00637609     0.965499       
 0.491599       7.83153        61.3375        0.00464673     0.965989       
 0.491593       7.83205        61.3734        0.0323314      0.965939       
 0.491534       7.82834        61.2897        0.00671717     0.964239       
 0.49143        7.82919        61.3007        0.00444742     0.965679       
 0.491391       7.82976        61.3106        0.00546934     0.965669       
 0.491299       7.82927        61.3017        0.00431712     0.965689       
 0.491231       7.82932        61.3036        0.00530764     0.965959       
 0.491218       13.6559        972.312        785.828        0.932417       
 0.415506       7.95447        63.47          0.196403       0.970739       
