  -- System info -- 
 Number of particles  : 20
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            35.3917        1252.84        0.263372       0.940688       
 0.497347       35.4363        1256.02        0.286865       0.939038       
 0.495875       35.3395        1249.28        0.398033       0.939718       
 0.493228       35.3908        1252.68        0.17031        0.940258       
 0.491965       35.4498        1256.9         0.208632       0.938568       
 0.490258       35.4691        1258.29        0.237577       0.937648       
 0.488848       35.4757        1258.66        0.132202       0.940568       
 0.487582       35.4322        1255.54        0.105127       0.940408       
 0.486692       35.3847        1252.31        0.23532        0.942308       
 0.485839       35.447         1256.59        0.0993417      0.941678       
 0.484916       35.4702        1258.4         0.260511       0.941308       
 0.484026       35.4365        1256.01        0.264826       0.941098       
 0.483032       35.4211        1254.78        0.122024       0.942098       
 0.482468       35.4448        1256.46        0.130307       0.942458       
 0.481866       35.4349        1255.74        0.114675       0.940998       
 0.481226       35.4623        1257.74        0.164262       0.940968       
 0.480417       35.4429        1256.35        0.152973       0.942498       
 0.479973       35.458         1257.43        0.159649       0.942468       
 0.479569       35.4885        1259.72        0.289578       0.940008       
 0.4792         35.4512        1257.1         0.310194       0.940568       
 0.478842       35.4827        1259.78        0.75863        0.941138       
 0.478573       35.4866        1259.45        0.15068        0.940148       
 0.478095       36.9707        1402.75        35.9092        0.934577       
 0.469001       35.478         1258.78        0.0844933      0.941468       
 0.469404       35.4758        1258.89        0.357956       0.943158       
 0.469975       35.512         1261.25        0.148134       0.941008       
 0.47036        35.5019        1260.58        0.191899       0.941698       
 0.470534       35.4756        1258.67        0.147531       0.941048       
 0.47099        35.5189        1261.73        0.132336       0.942988       
 0.471402       35.4916        1259.79        0.138214       0.943878       
 0.471756       35.4638        1257.99        0.309763       0.941628       
 0.471899       35.442         1256.71        0.574958       0.941908       
 0.472278       35.5073        1260.85        0.0819301      0.941718       
 0.472431       35.4798        1258.94        0.121163       0.943728       
 0.472624       35.5104        1261.43        0.445268       0.941348       
 0.472765       35.4805        1258.95        0.0867112      0.941818       
 0.472903       35.5002        1260.39        0.119658       0.943768       
 0.473194       35.4939        1260.15        0.338001       0.941308       
 0.473344       35.4601        1257.65        0.225348       0.943648       
 0.473629       35.468         1258.2         0.218983       0.942068       
 0.473777       35.4764        1259.18        0.599728       0.942368       
 0.473881       35.4945        1260.03        0.163548       0.940638       
 0.473828       35.4626        1257.7         0.0979765      0.942288       
 0.473939       35.4548        1257.19        0.151751       0.944158       
 0.473925       35.4553        1257.16        0.0813702      0.942908       
 0.474062       35.4626        1257.69        0.0913602      0.941528       
 0.47422        35.4738        1258.72        0.333413       0.942388       
 0.474205       35.4669        1257.98        0.0793359      0.943908       
 0.47446        35.451         1257.24        0.468324       0.940728       
 0.474588       35.4667        1257.98        0.0904396      0.942078       
Execution time: 92.101777

