  -- System info -- 
 Number of particles  : 20
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            35.4371        1256.25        0.461083       0.940228       
 0.497287       35.4279        1255.53        0.392839       0.939058       
 0.495713       35.325         1248.18        0.322181       0.940808       
 0.493341       35.4016        1253.42        0.146243       0.939328       
 0.492046       35.4023        1253.73        0.405966       0.938478       
 0.490539       35.4263        1255.32        0.295048       0.939708       
 0.488939       35.4569        1257.4         0.206243       0.941158       
 0.487764       35.4589        1257.49        0.157451       0.939748       
 0.48699        35.3756        1251.63        0.194861       0.941778       
 0.486076       35.4173        1254.51        0.12029        0.941918       
 0.48502        38.8058        1629.47        123.58         0.933017       
 0.50171        35.3542        1250.24        0.324316       0.939808       
 0.498144       35.3916        1252.83        0.261705       0.940418       
 0.496327       35.3946        1252.98        0.203242       0.940358       
 0.494477       35.4401        1256.42        0.417202       0.938718       
 0.492919       35.3924        1252.76        0.138151       0.942848       
 0.491191       35.3794        1251.88        0.175874       0.942158       
 0.489834       35.4221        1254.96        0.235041       0.939728       
 0.488409       35.4751        1258.63        0.148245       0.939478       
 0.487236       35.4392        1256.19        0.256562       0.939908       
 0.486066       35.4942        1260.26        0.419685       0.939358       
 0.485106       35.4511        1257.18        0.394761       0.940578       
 0.484114       35.4254        1255.27        0.309394       0.940458       
 0.48323        35.413         1254.16        0.079197       0.941738       
 0.482712       35.4073        1253.85        0.17745        0.942458       
 0.482083       35.4318        1255.6         0.186331       0.942578       
 0.481321       35.4563        1257.3         0.151285       0.940338       
 0.480584       35.4608        1257.63        0.162471       0.940648       
 0.480165       35.4848        1259.45        0.27929        0.942118       
 0.479659       35.4722        1260.52        2.25051        0.941418       
 0.479325       35.4601        1257.53        0.105325       0.941228       
 0.478914       35.4707        1258.49        0.317657       0.941748       
 0.478633       35.4814        1259.3         0.368457       0.941638       
 0.478183       35.4095        1253.99        0.159639       0.943688       
 0.477973       35.4622        1257.66        0.0888814      0.942478       
 0.477791       35.4797        1258.9         0.0879811      0.941798       
 0.477494       35.5396        1274.08        11.0178        0.943828       
 0.476887       35.4964        1260.2         0.199044       0.940518       
 0.476885       35.4442        1256.39        0.0993142      0.942488       
 0.476796       35.4561        1257.66        0.525162       0.942328       
 0.476574       35.4462        1257.29        0.855703       0.941458       
 0.476367       35.442         1260.46        4.32669        0.939928       
 0.476114       35.4781        1258.85        0.156244       0.942688       
 0.47614        35.455         1257.13        0.0731118      0.943358       
 0.475966       35.4335        1255.62        0.0915415      0.941858       
 0.475822       35.45          1256.79        0.0839336      0.941088       
 0.475827       35.4869        1259.41        0.094341       0.941748       
 0.475621       35.4628        1257.98        0.365686       0.942798       
 0.475702       35.4693        1258.18        0.112223       0.941228       
 0.475572       35.4894        1259.66        0.164836       0.940798       
 0.475528       35.4649        1257.98        0.226418       0.942488       
 0.475459       35.472         1258.42        0.160715       0.942758       
 0.475404       35.4879        1259.49        0.102388       0.941268       
Execution time: 98.361753

