  -- System info -- 
 Number of particles  : 3
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            4.59975        21.1599        0.00218827     0.967509       
 0.499626       4.60171        21.1781        0.00230997     0.967749       
 0.499311       4.59754        21.1389        0.00156923     0.968069       
 0.499025       4.60072        21.1688        0.00220639     0.966819       
 0.498764       4.60057        21.1671        0.00184133     0.968539       
 0.498491       4.60122        21.1739        0.00264812     0.967899       
 0.498251       4.60123        21.1739        0.00261376     0.968969       
 0.497998       4.60146        21.1752        0.00171032     0.968149       
 0.497797       4.60011        21.1623        0.00128321     0.968329       
 0.497637       4.60059        21.167         0.00162415     0.968399       
 0.497468       4.60111        21.1728        0.00260702     0.967469       
 0.497288       4.60137        21.1746        0.00194164     0.968979       
 0.497121       4.59988        21.1607        0.00181465     0.968249       
 0.496961       4.60093        21.1701        0.0016289      0.968479       
 0.496809       4.6005         21.1664        0.00179165     0.967599       
 0.496647       4.60019        21.1632        0.0014475      0.968739       
 0.496529       4.59863        21.1495        0.00211781     0.967859       
 0.496406       4.60079        21.1705        0.00322982     0.968159       
 0.496311       4.60099        21.1708        0.00172812     0.968489       
 0.496227       4.60008        21.1622        0.00148606     0.970069       
 0.496146       4.60292        21.1891        0.00217311     0.968289       
 0.496032       4.60133        21.1741        0.00181281     0.968769       
 0.495947       4.6031         21.1903        0.00177141     0.968019       
 0.495882       4.60138        21.1742        0.00144513     0.968239       
 0.495831       4.60089        21.1697        0.00154138     0.968899       
 0.495748       4.60172        21.1773        0.00151913     0.968579       
 0.495689       4.60213        21.181         0.00145576     0.967979       
 0.495644       4.60123        21.1729        0.00155784     0.967779       
 0.495581       4.60054        21.1678        0.0028617      0.968299       
 0.49556        4.60241        21.184         0.00176454     0.968169       
 0.495518       4.60042        21.1653        0.00144494     0.969679       
 0.495481       4.60069        21.1676        0.00125416     0.969449       
 0.495427       4.59876        21.1501        0.00150157     0.967879       
 0.495374       4.60214        21.1816        0.00195875     0.968439       
 0.495293       4.60025        21.1641        0.00174603     0.969229       
 0.495246       4.59913        21.1532        0.00116245     0.969769       
 0.495219       4.59968        21.1584        0.00130766     0.969489       
 0.495212       4.59984        21.1599        0.00132711     0.968689       
 0.495216       4.6017         21.1773        0.0016318      0.967779       
 0.495187       4.59881        21.1505        0.00140791     0.968639       
Execution time: 12.587792

