  -- System info -- 
 Number of particles  : 2
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            3.03352        9.20279        0.000571463    0.969619       
 0.499814       3.03296        9.19935        0.000521499    0.968799       
 0.499666       3.0337         9.20394        0.000632484    0.969629       
 0.499514       3.03398        9.2057         0.00063595     0.968219       
 0.499379       3.03404        9.20594        0.000572775    0.969419       
 0.499251       3.03503        9.21275        0.00135501     0.969119       
 0.499107       3.0336         9.20332        0.00057557     0.970619       
 0.498997       3.03561        9.21553        0.000628122    0.968679       
 0.498871       3.03393        9.2053         0.000590659    0.969589       
 0.498765       3.0341         9.20634        0.000557747    0.969389       
 0.49868        3.03304        9.1999         0.00054566     0.970249       
 0.498619       3.03474        9.21023        0.000605139    0.970289       
 0.498528       3.03428        9.20738        0.000499827    0.970089       
 0.498459       3.03361        9.20325        0.000455991    0.969609       
 0.498391       3.03395        9.20546        0.000593267    0.969319       
 0.498329       3.0341         9.20619        0.000459309    0.970149       
 0.498262       3.034          9.20579        0.000614307    0.969839       
 0.498206       3.03446        9.20866        0.000697498    0.968949       
 0.498156       3.03338        9.20219        0.000770373    0.970549       
 0.498091       3.03395        9.20532        0.000487107    0.970619       
 0.498051       3.03457        9.20922        0.000583514    0.969679       
 0.497998       3.03377        9.20442        0.000656052    0.969649       
 0.497956       3.03333        9.20151        0.00043206     0.969999       
 0.497911       3.03345        9.20228        0.000492142    0.968879       
 0.497886       3.03398        9.20561        0.000585323    0.970649       
 0.497844       3.03279        9.19817        0.000380854    0.969139       
 0.497824       3.03459        9.20922        0.000514197    0.970069       
 0.497778       3.03333        9.20165        0.000535503    0.969709       
 0.497738       3.03373        9.20393        0.000432078    0.970969       
 0.497697       3.03489        9.21139        0.000815554    0.969309       
 0.497659       3.03514        9.21487        0.00277635     0.969089       
 0.49763        3.03494        9.21151        0.000630361    0.969929       
 0.497602       3.03445        9.20832        0.000416115    0.969739       
 0.49759        3.03434        9.20774        0.000525588    0.969429       
 0.497564       3.0338         9.20436        0.000418243    0.970139       
 0.497561       3.03395        9.20549        0.0006254      0.970259       
 0.497541       3.03318        9.20068        0.000495832    0.969279       
 0.49752        3.03406        9.20613        0.000609631    0.969529       
 0.497513       3.03399        9.20553        0.000427888    0.969599       
 0.497508       3.0326         9.19707        0.000382438    0.970229       
 0.497497       3.03326        9.2012         0.000515908    0.969279       
 0.497472       3.03481        9.21063        0.000584012    0.968919       
 0.497467       3.03367        9.20366        0.000530747    0.970719       
 0.497461       3.03409        9.20632        0.000629089    0.970069       
 0.497453       3.03421        9.20697        0.000551118    0.969589       
 0.497446       3.03351        9.20266        0.000455629    0.969329       
 0.497433       3.03421        9.20698        0.000555446    0.969909       
 0.497416       3.03389        9.20525        0.000743986    0.969809       
 0.497399       3.03274        9.19794        0.000452671    0.969689       
 0.497388       3.03425        9.20725        0.000561442    0.969029       
 0.497356       3.03452        9.20909        0.000745506    0.970179       
 0.497376       3.03454        9.20904        0.000609766    0.969069       
 0.497355       3.03353        9.20274        0.000431013    0.970129       
 0.497342       3.03324        9.20106        0.000528995    0.969859       
 0.49733        3.0349         9.21117        0.000569714    0.969029       
 0.497331       3.03354        9.20283        0.000438467    0.969239       
 0.497325       3.03465        9.20992        0.000800241    0.969329       
 0.497314       3.03418        9.20676        0.000536737    0.969079       
 0.497316       3.03469        9.2098         0.000448658    0.969409       
 0.497312       3.03347        9.20249        0.000569233    0.969249       
 0.497307       3.03399        9.20555        0.000481728    0.970079       
 0.497319       3.03471        9.20997        0.000536683    0.969189       
 0.497309       3.03389        9.20496        0.0004452      0.970049       
 0.497321       3.03374        9.20421        0.000653539    0.969449       
 0.497327       3.03529        9.2135         0.000541218    0.968869       
 0.497313       3.03389        9.205          0.000508864    0.969379       
 0.497273       3.03486        9.21101        0.000638163    0.968339       
 0.497277       3.03403        9.20582        0.000480309    0.969619       
 0.497249       3.03391        9.20515        0.000538647    0.969999       
 0.497236       3.03447        9.20866        0.000660478    0.969269       
Execution time: 15.373774

