  -- System info -- 
 Number of particles  : 20
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            35.4056        1254.01        0.454938       0.940998       
 0.49736        35.4368        1255.97        0.20469        0.939098       
 0.495884       35.3219        1248.02        0.379489       0.940488       
 0.493442       35.3909        1252.65        0.129308       0.940308       
 0.492134       35.3883        1252.92        0.581698       0.938768       
 0.49072        35.4118        1258.23        4.23033        0.938828       
 0.489482       35.4414        1256.24        0.143291       0.941388       
 0.488279       35.4856        1259.47        0.23826        0.939688       
 0.487273       35.3801        1251.87        0.124537       0.942488       
 0.486256       35.4069        1253.79        0.141462       0.941388       
 0.485301       38.7363        1618.21        117.704        0.932587       
 0.500587       35.36          1250.96        0.633747       0.941048       
 0.497448       35.3847        1252.33        0.251726       0.939778       
 0.495846       35.3944        1252.98        0.222987       0.940288       
 0.494193       35.427         1255.28        0.21012        0.939058       
 0.492729       35.4052        1253.69        0.163695       0.942288       
 0.491067       35.3871        1252.48        0.229525       0.941608       
 0.489721       35.4123        1254.24        0.212172       0.940368       
 0.487981       35.4663        1258           0.139761       0.939398       
 0.486905       35.4404        1256.13        0.108656       0.939578       
 0.485762       35.4926        1259.87        0.149723       0.938658       
 0.48484        35.4616        1257.8         0.279118       0.939318       
 0.483906       36.8366        1387           30.0667        0.932867       
 0.474549       35.4607        1257.55        0.0911168      0.941558       
Execution time: 44.276182

