  -- System info -- 
 Number of particles  : 10
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            16.406         269.286        0.130544       0.956988       
 0.498505       16.373         268.111        0.034656       0.956588       
 0.497501       16.3748        268.17         0.0357049      0.956268       
 0.496428       16.4266        269.874        0.0401118      0.954358       
 0.495327       16.3813        268.38         0.033728       0.956188       
 0.494363       16.4044        269.133        0.0306839      0.956358       
 0.493448       16.4011        269.608        0.611198       0.956578       
 0.492642       16.4071        269.232        0.0391734      0.957128       
 0.49202        16.3994        268.966        0.0267263      0.956158       
 0.491351       16.3933        268.814        0.0726571      0.957558       
 0.4907         16.4171        269.556        0.0338517      0.956068       
 0.490083       16.3949        268.815        0.022758       0.957648       
 0.489536       16.4092        269.341        0.080952       0.956878       
 0.489016       16.4056        269.167        0.0234928      0.957398       
 0.488562       16.4063        269.193        0.0276552      0.956448       
 0.488142       16.4112        269.371        0.0431012      0.958278       
 0.487786       16.4081        269.247        0.0203385      0.957598       
 0.487436       16.4024        269.058        0.0188544      0.957688       
 0.487103       16.4082        269.253        0.0240106      0.957098       
 0.486814       16.4151        269.483        0.0275287      0.957338       
 0.486506       16.4187        269.608        0.0333541      0.956778       
 0.486226       16.4104        269.338        0.0362109      0.957598       
 0.486003       16.4225        269.727        0.0274642      0.956988       
 0.485687       16.4033        269.099        0.0289997      0.957768       
 0.485464       16.4005        268.998        0.0201952      0.958688       
 0.485311       16.4242        269.78         0.0270157      0.957128       
 0.485074       16.4172        269.545        0.0205497      0.956178       
 0.484813       16.4143        269.455        0.0240975      0.957268       
 0.484643       16.4126        269.391        0.0186854      0.958938       
 0.484563       16.4211        269.676        0.0251728      0.957998       
 0.484546       16.419         269.625        0.0415771      0.957248       
 0.48433        16.4158        269.506        0.0272067      0.956858       
 0.484157       16.4286        269.922        0.0221287      0.957978       
 0.48407        16.4088        269.292        0.0447272      0.957778       
 0.483991       16.4106        269.347        0.0394827      0.956928       
 0.483914       16.4164        269.518        0.0195916      0.957628       
 0.483743       16.4139        269.437        0.0229225      0.957478       
 0.483698       16.4157        269.652        0.17628        0.957438       
 0.483783       16.4038        269.103        0.0179963      0.957378       
 0.483808       16.3968        269.063        0.208217       0.957658       
 0.483841       16.4106        269.326        0.0189837      0.957378       
 0.483813       16.4243        269.78         0.0229794      0.957778       
 0.48416        16.4139        269.437        0.0222651      0.958338       
 0.484234       16.4232        269.742        0.0209431      0.957658       
 0.484191       16.4098        269.306        0.0250541      0.958418       
 0.484069       16.4114        269.351        0.0155623      0.958068       
 0.483926       16.4036        269.114        0.0345206      0.957818       
 0.483778       16.4127        269.401        0.0239423      0.957688       
 0.483716       16.4138        269.436        0.0225338      0.958448       
 0.48373        16.416         269.518        0.0325793      0.957498       
 0.483648       16.413         269.473        0.0862616      0.958418       
 0.483601       16.4113        269.348        0.0170762      0.957778       
 0.483611       16.4255        269.849        0.0517765      0.957678       
 0.48363        16.4185        269.599        0.0322202      0.957488       
 0.483603       16.4176        269.56         0.0222914      0.957348       
 0.483514       16.4182        269.673        0.11579        0.957598       
 0.483566       16.4105        269.323        0.0179826      0.957908       
 0.483585       16.4262        269.844        0.0237331      0.956108       
 0.483527       16.4179        269.57         0.0211156      0.956588       
 0.483413       16.4136        269.43         0.0224148      0.957588       
 0.483388       40.3047        8824.19        7199.72        0.942268       
 0.401531       16.8279        283.803        0.624311       0.962428       
 0.409434       16.8915        285.931        0.60732        0.962849       
 0.417567       16.7409        280.666        0.409289       0.962749       
 0.422828       16.7624        281.358        0.379372       0.961738       
 0.429028       16.6484        277.457        0.289143       0.961828       
 0.434301       16.5786        275.072        0.222932       0.960658       
 0.438585       16.5993        275.705        0.167984       0.961368       
 0.442051       16.702         283.744        4.78741        0.961358       
 0.445386       16.5859        275.246        0.155052       0.959248       
 0.448934       16.4767        271.571        0.090293       0.959538       
 0.45132        16.4814        271.726        0.088762       0.959228       
 0.453501       16.5444        273.814        0.0986084      0.960418       
 0.456084       16.5138        272.847        0.140466       0.960388       
 0.458849       16.5048        272.54         0.130717       0.959298       
 0.461022       16.4669        271.207        0.0488768      0.959388       
 0.462578       16.445         270.48         0.0434699      0.958218       
 0.463941       16.4484        270.609        0.0583946      0.958748       
 0.46545        16.4745        271.48         0.071145       0.959518       
 0.466846       16.4845        271.782        0.0440318      0.958758       
 0.468266       16.4727        271.42         0.0705102      0.957528       
 0.469597       16.4526        270.768        0.0781061      0.958318       
 0.470681       16.4546        270.786        0.0311043      0.959028       
 0.471563       16.4481        270.573        0.0315024      0.958348       
 0.472611       16.446         270.507        0.0360102      0.958048       
 0.473337       16.4398        270.299        0.0302406      0.958388       
 0.474315       16.4271        269.877        0.0280919      0.957508       
 0.474888       16.4286        269.996        0.0986711      0.957218       
 0.475418       16.4276        269.898        0.0337533      0.958438       
 0.475983       16.4313        270.011        0.0245908      0.957208       
 0.476382       16.4293        270.072        0.150018       0.956578       
 0.477048       16.4294        269.948        0.0230609      0.957018       
 0.477355       16.4374        270.213        0.0238084      0.957838       
 0.477772       16.4239        269.764        0.0199928      0.958988       
 0.478114       16.4081        269.258        0.0325682      0.958888       
 0.478347       16.4307        269.998        0.0304042      0.957048       
 0.478686       16.4385        270.251        0.0272976      0.956478       
 0.479129       16.4291        269.937        0.020296       0.958088       
 0.479519       16.4267        269.856        0.0198126      0.958368       
 0.479803       16.4225        269.721        0.0223337      0.957298       
Execution time: 87.483227

