  -- System info -- 
 Number of particles  : 10
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            16.3999        269.021        0.0645604      0.956758       
 0.498295       16.3871        268.575        0.0394404      0.956338       
 0.497267       16.3909        268.701        0.0406518      0.955888       
 0.496152       16.4138        269.453        0.0394059      0.955438       
 0.495245       16.3902        268.673        0.0323875      0.955928       
 0.494312       16.4101        269.322        0.0324418      0.955958       
 0.49341        16.4005        269.589        0.611463       0.956848       
 0.492661       16.4017        269.056        0.0396747      0.957458       
 0.491944       16.3754        268.174        0.0211948      0.957338       
 0.491375       16.4152        269.552        0.0933343      0.956008       
 0.490685       16.4084        269.267        0.0325875      0.956498       
 0.489997       16.3951        268.831        0.0298871      0.956768       
 0.489393       16.4153        269.52         0.0583831      0.956008       
 0.488812       16.4003        268.991        0.0217645      0.958638       
 0.488373       16.4008        269.052        0.0649138      0.957558       
 0.487917       16.4144        269.456        0.0244892      0.957538       
 0.487585       16.4045        269.131        0.0220482      0.957618       
 0.487263       16.4003        268.994        0.0225886      0.957848       
 0.486917       16.4159        269.504        0.0242331      0.957408       
 0.486692       16.4126        269.397        0.024012       0.956778       
 0.486385       16.4204        269.67         0.0404678      0.957198       
 0.486146       16.4263        269.89         0.0674008      0.956928       
 0.485965       16.4127        269.398        0.0200977      0.957838       
 0.4857         16.415         269.531        0.0780289      0.956248       
 0.485465       16.4061        269.182        0.0202344      0.958798       
 0.485303       16.4165        269.531        0.0288277      0.956538       
 0.48503        16.4206        269.677        0.0394883      0.956868       
 0.484782       16.4122        269.385        0.0231437      0.956208       
 0.484602       16.4084        269.256        0.019169       0.958948       
 0.484526       16.4155        269.513        0.0448657      0.957738       
 0.484516       16.4146        269.467        0.0283777      0.956208       
 0.484233       16.4141        269.443        0.02028        0.956908       
 0.484061       16.4295        269.948        0.0186011      0.957758       
 0.484019       16.414         269.453        0.0332985      0.958108       
 0.484024       16.415         269.491        0.0397918      0.956568       
 0.483989       16.4218        269.708        0.0326471      0.957348       
 0.483798       16.4131        269.413        0.0231231      0.957398       
 0.483677       16.4122        269.415        0.0532537      0.958358       
 0.483668       16.412         269.378        0.023264       0.957968       
 0.483683       16.3943        269.399        0.626669       0.956798       
 0.483775       16.4127        269.394        0.0185412      0.957508       
 0.483731       16.4133        269.418        0.0201642      0.958118       
 0.483705       16.4172        269.545        0.0219459      0.958278       
 0.483767       16.4155        269.485        0.0178191      0.958708       
 0.483762       16.4116        269.368        0.0263317      0.957648       
 0.483729       16.4073        269.219        0.021144       0.957528       
 0.483617       16.4026        269.063        0.0166197      0.958758       
 0.483562       16.4198        269.641        0.0305529      0.958048       
 0.483579       16.4019        269.046        0.02373        0.959118       
 0.483535       16.4167        269.542        0.0336244      0.958238       
 0.483454       16.4107        269.329        0.0190765      0.957848       
 0.483442       16.4089        269.267        0.0163202      0.958148       
 0.483439       16.4177        269.564        0.0231721      0.957338       
 0.483501       16.4184        269.6          0.0349949      0.957918       
 0.483457       16.4186        269.588        0.0171787      0.956968       
 0.483435       16.4205        269.749        0.114392       0.957798       
 0.4835         16.4181        269.574        0.0198452      0.957368       
 0.483545       16.4272        269.88         0.0280641      0.956458       
 0.483422       16.4162        269.526        0.0336452      0.957278       
 0.483334       16.4101        269.314        0.0221481      0.957568       
 0.483288       40.3065        8819.54        7194.92        0.942928       
 0.417407       16.7552        281.118        0.382393       0.962398       
 0.423146       16.7849        282.153        0.420756       0.962158       
 0.430019       16.6998        279.153        0.270645       0.961158       
 0.434796       16.7164        279.701        0.262065       0.962068       
 0.439616       16.5456        273.955        0.197495       0.961348       
 0.443793       16.5862        275.257        0.154502       0.960998       
 0.447321       16.5496        273.995        0.10582        0.961138       
 0.449813       16.5812        275.063        0.126185       0.960548       
 0.45273        16.5118        272.754        0.116123       0.958498       
 0.455428       16.4683        271.264        0.0578743      0.959048       
 0.457135       16.4992        272.329        0.104635       0.958948       
 0.459421       16.4851        271.817        0.0595513      0.959638       
 0.461236       16.5125        272.742        0.0781358      0.960328       
 0.463424       16.4885        271.932        0.0613695      0.960128       
 0.465169       16.4514        270.685        0.035931       0.959438       
 0.466402       16.4324        270.059        0.034677       0.958558       
 0.467451       16.4489        270.623        0.0558358      0.958958       
 0.468679       16.4717        271.364        0.0487633      0.959198       
 0.46983        16.462         271.029        0.0312129      0.958618       
 0.470851       16.4722        271.37         0.0366932      0.958588       
 0.471923       16.4357        270.16         0.0292069      0.957328       
 0.472734       16.4493        270.618        0.0380521      0.959058       
 0.473517       16.452         270.695        0.0284576      0.957308       
 0.474314       16.4471        270.546        0.0377805      0.957888       
 0.475119       16.447         270.529        0.0236302      0.957928       
 0.475849       16.4338        270.094        0.0240454      0.956748       
 0.476281       16.4259        269.84         0.0289604      0.956718       
 0.476663       16.4371        270.204        0.0241913      0.956858       
 0.477159       16.426         269.834        0.0206315      0.958118       
 0.477541       16.4268        269.867        0.0265965      0.956648       
 0.478032       16.4282        269.909        0.0228213      0.957728       
 0.478299       16.4366        270.206        0.0459688      0.957518       
 0.478705       16.4352        270.133        0.0172282      0.959198       
 0.479167       16.4055        269.277        0.136068       0.957448       
 0.479398       16.4322        270.038        0.0215809      0.957128       
 0.479581       16.4335        270.082        0.0235061      0.957988       
 0.479891       16.4297        269.951        0.0166267      0.957868       
 0.48017        16.4248        269.797        0.0233762      0.958628       
 0.480388       16.4208        269.669        0.0260184      0.957388       
Execution time: 83.606538

