  -- System info -- 
 Number of particles  : 5
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            7.82408        61.2254        0.00926418     0.963719       
 0.499265       7.82105        61.1754        0.00653709     0.964329       
 0.498757       7.82469        61.235         0.0091309      0.964679       
 0.498255       7.82388        61.2197        0.0065598      0.964769       
 0.497733       7.81707        61.1135        0.00692269     0.966479       
 0.497257       7.83148        61.339         0.0068461      0.965279       
 0.496767       7.83225        61.3504        0.00625628     0.964949       
 0.496391       7.82726        61.2727        0.00674397     0.965299       
 0.496016       7.82897        61.3112        0.0184617      0.965389       
 0.495644       7.83011        61.3175        0.00684812     0.964429       
 0.495259       7.82698        61.2676        0.00600312     0.964749       
 0.494894       7.82912        61.3061        0.0109669      0.965789       
 0.494586       7.82913        61.3066        0.0112623      0.966049       
 0.494344       7.82523        61.2396        0.00538468     0.965639       
 0.49409        7.82564        61.245         0.00433438     0.964949       
 0.493859       7.82606        61.2519        0.00471978     0.966049       
 0.493673       7.82734        61.272         0.00470004     0.964549       
 0.493455       7.83           61.3138        0.00490184     0.965259       
 0.49328        7.82671        61.2633        0.00586057     0.965949       
 0.493114       7.83404        61.3774        0.00521777     0.965409       
 0.492894       7.83316        61.3643        0.00590231     0.964769       
 0.492686       7.83222        61.3502        0.00645214     0.965879       
 0.492516       7.83167        61.3461        0.010958       0.965209       
 0.492354       7.83332        61.3662        0.00529288     0.964649       
 0.492191       7.82482        61.2322        0.00443336     0.966279       
 0.492082       7.82931        61.3029        0.00482588     0.965679       
 0.491949       7.83078        61.3255        0.00445834     0.965699       
 0.491875       7.83273        61.3905        0.0387984      0.965099       
 0.491735       7.8346         61.3865        0.00557398     0.965069       
 0.491661       7.83285        61.3601        0.00663173     0.965169       
 0.49158        7.83037        61.3204        0.00565439     0.966339       
 0.491596       7.8316         61.366         0.0320729      0.965899       
 0.491559       7.82851        61.2914        0.005816       0.963929       
 0.491453       7.82858        61.2912        0.00442613     0.965799       
 0.491415       7.82951        61.3067        0.00542311     0.965659       
 0.491346       7.8297         61.3083        0.00414432     0.965809       
 0.491299       7.8288         61.2952        0.00504926     0.966049       
 0.491279       7.83184        61.343         0.00523013     0.964529       
 0.49127        7.82861        61.2919        0.0047039      0.965199       
 0.491179       7.82672        61.2626        0.00503788     0.965859       
 0.491172       7.82728        61.2711        0.00482055     0.965799       
 0.491102       7.83139        61.3358        0.00516672     0.965839       
 0.491186       7.83152        61.3443        0.0116145      0.966119       
 0.491144       7.82911        61.2994        0.00441608     0.966259       
 0.491087       7.83085        61.3328        0.0106661      0.966299       
 0.491036       7.83409        61.3786        0.00560041     0.964999       
 0.490958       7.82502        61.2353        0.00438654     0.966659       
 0.490941       7.83266        61.3591        0.0085872      0.965139       
 0.4909         10.096         232.685        130.755        0.933807       
 0.472861       7.85771        61.7604        0.0167836      0.967159       
 0.474217       7.85536        61.7246        0.0178433      0.966579       
 0.475582       7.85352        61.6901        0.0122285      0.966429       
 0.476645       7.85126        61.6536        0.0112474      0.967169       
 0.477662       7.85239        61.6716        0.011619       0.966939       
 0.478702       7.85219        61.6691        0.0121449      0.965499       
 0.479716       7.8425         61.5135        0.00881353     0.966669       
 0.480612       7.84873        61.6115        0.00892947     0.965799       
 0.481403       7.84671        61.5796        0.00867511     0.966069       
 0.482123       7.83902        61.4565        0.00622098     0.966759       
 0.482697       7.83647        61.4168        0.00646579     0.966229       
 0.483313       7.83943        61.4654        0.0086718      0.966569       
 0.484025       7.83868        61.4507        0.00580428     0.965179       
 0.484481       7.83893        61.4548        0.00609359     0.966749       
 0.484888       7.8362         61.4111        0.0050296      0.966089       
 0.485334       7.83304        61.3623        0.00576905     0.966869       
 0.485762       7.82763        61.2766        0.0048538      0.964959       
 0.486015       7.83463        61.3863        0.00487964     0.964709       
 0.486268       7.83558        61.4015        0.0051949      0.966169       
 0.486591       7.83637        61.4146        0.00585212     0.965329       
 0.486807       7.83468        61.3871        0.00488937     0.966199       
 0.487037       7.83188        61.3435        0.00520065     0.966819       
 0.487312       7.82979        61.3112        0.00559316     0.965649       
 0.487447       8.83015        143.032        65.0603        0.957348       
 0.487388       7.82968        61.3095        0.00550044     0.965539       
 0.487616       15.5577        1388.53        1146.49        0.933707       
 0.406553       8.03834        64.9019        0.286933       0.970169       
 0.413749       8.02479        64.6487        0.251497       0.970259       
 0.420656       7.97989        63.8832        0.204595       0.970149       
 0.426736       7.97931        63.8358        0.166348       0.970249       
 0.432071       7.94064        63.187         0.133233       0.969189       
