  -- System info -- 
 Number of particles  : 5
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            7.8239         61.2226        0.00915557     0.963689       
 0.499266       7.82285        61.2037        0.00665688     0.964519       
 0.498765       7.82545        61.2467        0.00910146     0.964569       
 0.498262       7.82548        61.245         0.00682588     0.964839       
 0.49772        7.81784        61.1254        0.0067914      0.966559       
 0.49726        7.83125        61.3352        0.00674143     0.964849       
 0.496752       7.82997        61.3147        0.00623551     0.964879       
 0.496358       7.82894        61.2993        0.00698674     0.965469       
 0.495974       7.82807        61.2967        0.0180591      0.965449       
 0.495638       7.82694        61.2671        0.00614669     0.965409       
 0.495283       7.82594        61.2509        0.00560714     0.965009       
 0.494931       7.82668        61.2677        0.0107847      0.966029       
 0.494603       7.82675        61.2685        0.0104957      0.966049       
 0.494345       7.83039        61.3215        0.00648614     0.965439       
 0.494032       7.82559        61.2444        0.00460998     0.965399       
 0.493796       7.82803        61.2828        0.00476897     0.965969       
 0.493603       7.83048        61.3215        0.00505023     0.964789       
 0.493368       7.83186        61.3435        0.00545268     0.965569       
 0.493212       7.8271         61.2692        0.00581422     0.965569       
 0.493064       7.8328         61.358         0.0051547      0.964899       
 0.492841       7.83339        61.3679        0.00590734     0.965019       
 0.492644       7.8322         61.3493        0.00597097     0.965579       
 0.492476       7.83317        61.3701        0.0115575      0.964189       
 0.492284       7.83375        61.3729        0.00524791     0.964569       
 0.492135       7.82677        61.2629        0.00449156     0.965189       
 0.492023       7.83161        61.3393        0.00522732     0.964919       
 0.491904       7.82919        61.3006        0.00436264     0.965739       
 0.491849       7.83237        61.3849        0.0389493      0.964679       
 0.491719       7.83119        61.3331        0.00554679     0.965079       
 0.491659       7.83009        61.3164        0.00603715     0.965139       
 0.491588       7.83138        61.3362        0.00563782     0.966149       
 0.491593       7.83161        61.3664        0.0323071      0.966079       
 0.491563       7.82974        61.311         0.00614191     0.964029       
 0.491456       7.82952        61.3058        0.00447169     0.966159       
 0.491426       7.82676        61.2628        0.00464942     0.965579       
