  -- System info -- 
 Number of particles  : 3
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            4.60051        21.1669        0.0022744      0.966979       
 0.499614       4.60063        21.1681        0.00231868     0.967909       
 0.499297       4.59811        21.1445        0.00182102     0.967919       
 0.499012       4.60143        21.1754        0.00227847     0.967339       
 0.49874        4.60117        21.1726        0.00180458     0.968029       
 0.49846        4.60254        21.1861        0.00276154     0.967549       
 0.498206       4.60091        21.171         0.00255984     0.968989       
 0.497957       4.60172        21.1775        0.00166928     0.968149       
 0.497742       4.59963        21.1579        0.00127547     0.968449       
 0.497582       4.60052        21.1664        0.00158527     0.968629       
 0.497424       4.60209        21.1827        0.00340261     0.967219       
 0.49724        4.60158        21.1765        0.00198702     0.969209       
 0.497069       4.5998         21.1599        0.0017575      0.968309       
 0.496911       4.60129        21.1736        0.00172063     0.968319       
 0.496755       4.60007        21.1624        0.00170823     0.967699       
 0.496609       4.60102        21.1708        0.00147813     0.968469       
 0.496493       4.59861        21.1493        0.00210413     0.967929       
 0.496381       4.60091        21.1698        0.0014868      0.968459       
 0.496295       4.5998         21.1598        0.00163429     0.968559       
 0.49621        4.60026        21.1638        0.00145471     0.969979       
 0.496137       4.60302        21.19          0.00215635     0.968119       
 0.496029       4.60125        21.1733        0.00176978     0.968749       
 0.495948       4.60245        21.1844        0.00181673     0.967879       
 0.495867       4.60102        21.1708        0.00141825     0.967959       
 0.495826       4.60132        21.1738        0.00162315     0.968459       
 0.495737       4.60162        21.1765        0.0015431      0.968539       
 0.495678       4.60135        21.1738        0.0014083      0.967949       
 0.495639       4.60068        21.1677        0.00141518     0.967509       
 0.495573       4.60099        21.172         0.0028961      0.968449       
 0.495542       4.60172        21.1775        0.00169213     0.968149       
 0.495497       4.60015        21.1629        0.0014547      0.969589       
 0.495463       4.60137        21.174         0.00135995     0.969299       
 0.495414       4.59994        21.1611        0.00164694     0.967399       
 0.495349       4.60257        21.1856        0.00195579     0.968529       
 0.495274       4.59978        21.1595        0.00147705     0.968849       
 0.495219       4.59939        21.1557        0.00126476     0.969459       
 0.49519        4.60014        21.1626        0.0013249      0.969099       
 0.495179       4.60025        21.1636        0.00132812     0.968779       
 0.495177       4.60122        21.173         0.00170023     0.967709       
 0.495139       4.59921        21.1542        0.00145051     0.968569       
 0.495128       4.59972        21.1587        0.00131116     0.968719       
 0.495089       4.60208        21.1805        0.00136645     0.967959       
 0.495092       4.60175        21.1775        0.0014465      0.968989       
 0.495065       4.6013         21.1752        0.00324097     0.969249       
 0.495069       4.60326        21.1919        0.00188492     0.967679       
 0.49503        4.60018        21.163         0.0013202      0.968049       
 0.494999       4.5999         21.1604        0.001331       0.968789       
 0.494959       4.60037        21.166         0.00265784     0.968459       
 0.49493        4.60297        21.1923        0.00493595     0.967639       
 0.494926       4.59976        21.1596        0.00177692     0.968059       
 0.494888       4.60495        21.2076        0.00209638     0.968649       
 0.494864       4.6018         21.1784        0.00180295     0.967289       
 0.494832       4.60356        21.1945        0.0018104      0.968559       
 0.494838       4.60044        21.1656        0.00157484     0.968869       
 0.494852       4.60245        21.1842        0.00170316     0.967809       
 0.494868       4.60001        21.1615        0.00142216     0.967899       
 0.494873       4.60331        21.192         0.00152477     0.968029       
 0.494897       4.60234        21.1941        0.0125916      0.967919       
 0.494912       4.6008         21.1687        0.00133767     0.968429       
 0.494925       4.59969        21.1585        0.00133923     0.968589       
 0.49491        4.60101        21.1707        0.00141667     0.968449       
 0.494916       4.60215        21.1817        0.00193577     0.968309       
 0.494905       4.60423        21.2007        0.00170375     0.967729       
 0.494898       4.60211        21.1808        0.00136305     0.968239       
 0.494891       4.5985         21.1477        0.00148259     0.968779       
 0.494866       4.60171        21.1774        0.00165681     0.967739       
 0.494816       4.60172        21.1773        0.0014099      0.967769       
 0.494807       4.60029        21.1642        0.00160404     0.967999       
 0.494754       4.60097        21.1711        0.002151       0.967909       
 0.494755       4.60221        21.1823        0.00193983     0.967479       
 0.494729       4.59914        21.1541        0.0020342      0.968239       
 0.494739       4.59918        21.1538        0.00134125     0.968719       
 0.494761       4.60038        21.165         0.00140946     0.969139       
 0.494734       4.5991         21.1531        0.00134401     0.969059       
 0.494742       4.60139        21.174         0.00126549     0.968399       
 0.49476        4.60284        21.1876        0.0014703      0.967489       
 0.494774       4.59957        21.1585        0.00238124     0.968139       
 0.49476        4.60159        21.1762        0.00152981     0.968439       
 0.494758       4.60246        21.1843        0.00171719     0.968239       
 0.494754       4.60044        21.1654        0.00135777     0.968429       
 0.494792       4.59987        21.1603        0.0014987      0.968809       
 0.494798       4.60335        21.1927        0.00191372     0.967319       
 0.494821       4.60117        21.1723        0.00154409     0.968269       
 0.494811       4.60044        21.1655        0.00147662     0.967659       
 0.494803       4.60076        21.1683        0.00135627     0.969179       
 0.494851       4.60214        21.1813        0.00160681     0.968509       
 0.494821       4.60058        21.1665        0.0012222      0.968279       
 0.494805       4.59865        21.1488        0.00122726     0.968819       
 0.494776       4.60057        21.1752        0.00993327     0.967669       
 0.494773       4.59777        21.1406        0.00112143     0.968789       
 0.494769       4.60285        21.1878        0.00166232     0.969629       
 0.49476        4.60124        21.1729        0.00148444     0.968899       
 0.494794       4.60065        21.1673        0.00133525     0.966929       
 0.494773       4.60125        21.1729        0.00143664     0.967779       
 0.494782       4.60081        21.1707        0.0032513      0.969489       
 0.494775       4.6002         21.1634        0.00159835     0.968639       
 0.494762       4.59988        21.1603        0.0014357      0.968039       
 0.49476        4.59956        21.1577        0.00171329     0.968039       
 0.494737       4.60225        21.1821        0.00134461     0.968989       
 0.494756       4.60284        21.1877        0.00153325     0.968619       
Execution time: 29.488835

