  -- System info -- 
 Number of particles  : 3
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            4.60025        21.1645        0.00222287     0.967099       
 0.499625       4.60041        21.166         0.0022589      0.968329       
 0.499313       4.59777        21.1413        0.00182945     0.968119       
 0.499027       4.60134        21.1745        0.00212474     0.967589       
 0.498756       4.60046        21.166         0.00175797     0.967899       
 0.498481       4.60182        21.1794        0.00264088     0.967329       
 0.498238       4.60127        21.1742        0.0025946      0.969079       
 0.497983       4.60124        21.1731        0.0016525      0.968409       
 0.497764       4.59989        21.1604        0.00140446     0.968399       
 0.497594       4.601          21.1708        0.00167511     0.968829       
 0.497435       4.60197        21.1815        0.00337455     0.967349       
 0.497256       4.60038        21.1654        0.00185329     0.969109       
 0.497086       4.60052        21.1667        0.00194237     0.968259       
 0.496917       4.60202        21.1803        0.00177818     0.968179       
 0.49677        4.59965        21.1584        0.00164284     0.967989       
 0.496624       4.60145        21.1749        0.00154493     0.968489       
 0.496512       4.59896        21.1526        0.00219668     0.968149       
 0.496395       4.60143        21.1747        0.00156494     0.968669       
 0.496314       4.59903        21.1526        0.00155023     0.968329       
 0.496241       4.59984        21.16          0.00141948     0.969749       
 0.496167       4.60369        21.1961        0.0021733      0.967659       
 0.496063       4.60174        21.1778        0.00178188     0.968439       
 0.495987       4.60182        21.1785        0.00173442     0.967629       
 0.495896       4.601          21.1707        0.00149828     0.968309       
 0.495848       4.60214        21.1814        0.00170451     0.967879       
 0.495754       4.60167        21.1768        0.00146524     0.968309       
 0.495696       4.60037        21.1647        0.0013108      0.967999       
 0.495659       4.60033        21.1645        0.00142234     0.967209       
 0.495595       4.60057        21.1681        0.00290203     0.968269       
 0.495559       4.60154        21.1758        0.00164031     0.967849       
 0.495511       4.60052        21.1663        0.00148437     0.969069       
 0.495479       4.60115        21.172         0.00141012     0.969359       
 0.495424       4.60028        21.1644        0.00187445     0.967329       
 0.495351       4.60257        21.1856        0.00197597     0.968329       
 0.495277       4.60067        21.1677        0.00157765     0.968459       
 0.495222       4.5994         21.1558        0.00124319     0.969619       
 0.495196       4.59993        21.1607        0.00135591     0.969329       
 0.495183       4.6004         21.165         0.00132597     0.968809       
 0.495188       4.60035        21.1648        0.00157873     0.967809       
 0.495152       4.59976        21.1593        0.00151166     0.968719       
 0.495123       4.59982        21.1596        0.00127632     0.969179       
 0.495089       4.60158        21.1759        0.00135594     0.967919       
 0.495088       4.60195        21.1794        0.00146951     0.969089       
 0.495059       4.60156        21.1776        0.0032995      0.969159       
 0.495053       4.60351        21.1944        0.00207921     0.967879       
 0.495012       4.59883        21.1505        0.00118549     0.968329       
 0.494991       4.60042        21.1652        0.00141613     0.968909       
 0.494953       4.60106        21.1725        0.00282065     0.968279       
 0.494919       4.60253        21.1881        0.00477386     0.967889       
 0.494886       4.60046        21.166         0.00180429     0.968179       
 0.494846       4.60421        21.2007        0.00196959     0.968389       
 0.494842       4.6025         21.185         0.00192293     0.967109       
 0.494815       4.60342        21.1929        0.00144658     0.968679       
 0.494828       4.59986        21.1601        0.00134716     0.968839       
 0.494848       4.60174        21.1776        0.001579       0.968149       
 0.494879       4.60037        21.1649        0.00148537     0.968259       
 0.494883       4.60389        21.1975        0.00171922     0.967829       
 0.494885       4.60261        21.1965        0.0125129      0.967989       
 0.4949         4.60164        21.1766        0.00147503     0.968259       
 0.494901       4.59907        21.1527        0.00127322     0.968609       
 0.494895       4.60143        21.1746        0.00142935     0.968539       
 0.494899       4.60136        21.1744        0.00184743     0.968419       
 0.494897       4.60398        21.1983        0.00167564     0.967929       
Execution time: 19.322256

