  -- System info -- 
 Number of particles  : 5
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            7.82124        61.1809        0.00915359     0.963959       
 0.499287       7.82015        61.1609        0.00618738     0.965119       
 0.498774       7.82786        61.2847        0.00930151     0.964729       
 0.498247       7.825          61.2376        0.00693684     0.964229       
 0.497747       7.82196        61.1909        0.00782304     0.966809       
 0.49725        7.83008        61.3168        0.00676218     0.964969       
 0.496752       7.83253        61.3562        0.00758502     0.965359       
 0.496369       7.82824        61.2884        0.0069501      0.965239       
 0.495991       7.82916        61.3145        0.0187329      0.964729       
 0.495628       7.82994        61.3146        0.00671694     0.964259       
 0.495246       7.82738        61.2739        0.00599655     0.964609       
 0.494881       7.83136        61.3425        0.012273       0.965119       
 0.494574       7.82936        61.3108        0.0120007      0.966039       
 0.494313       7.82652        61.2601        0.00564546     0.964829       
 0.494063       7.82855        61.2914        0.00520931     0.964589       
 0.493811       7.82725        61.2709        0.005018       0.966049       
 0.493622       7.82561        61.2445        0.00425746     0.964539       
 0.493406       7.82937        61.304         0.00497253     0.965619       
 0.493238       7.82692        61.2665        0.00577806     0.966279       
 0.493089       7.83288        61.3596        0.00561406     0.965599       
 0.49287        7.83217        61.3484        0.00545068     0.965249       
 0.492677       7.83277        61.3586        0.00625841     0.966559       
 0.492517       7.83241        61.3575        0.0109441      0.965219       
 0.492343       7.83253        61.3539        0.00539621     0.965119       
 0.492205       7.82493        61.2339        0.00436304     0.966679       
 0.492081       7.82851        61.2902        0.00472378     0.965369       
 0.491971       7.82959        61.3069        0.00442835     0.965919       
 0.491891       7.83397        61.4104        0.0393432      0.965109       
 0.491725       7.83177        61.3408        0.00422716     0.965449       
 0.491666       7.83341        61.369         0.00662994     0.965669       
 0.491562       7.8317         61.3399        0.00441608     0.965829       
 0.491513       7.83178        61.3681        0.0312374      0.966199       
 0.491452       7.82872        61.2949        0.00605313     0.963759       
 0.491346       7.83003        61.3141        0.00471066     0.965219       
 0.491316       7.83165        61.3403        0.00557732     0.965529       
 0.491231       7.82878        61.294         0.00413596     0.965779       
 0.491173       7.82924        61.3022        0.00518272     0.965979       
 0.491163       7.82669        61.2617        0.00456514     0.964759       
 0.491158       7.82889        61.2966        0.00508265     0.965659       
 0.491052       7.82744        61.2735        0.00470769     0.966489       
 0.49105        7.82727        61.2706        0.00444676     0.965709       
 0.490999       7.83273        61.3572        0.00545912     0.965199       
 0.491051       7.83315        61.3637        0.00542996     0.966599       
 0.491004       7.82955        61.3062        0.00445256     0.966539       
 0.490961       7.82899        61.3033        0.0102186      0.966359       
 0.490932       7.83684        61.4226        0.00658138     0.964789       
 0.490809       7.82843        61.2891        0.00477292     0.965659       
 0.490775       7.83284        61.3618        0.00843319     0.965119       
 0.490742       7.83571        61.4076        0.00923423     0.964849       
 0.490735       7.83068        61.3297        0.0100294      0.965519       
 0.490709       7.84004        61.4715        0.00526308     0.965579       
 0.490738       7.82824        61.2867        0.00525364     0.965749       
 0.490747       7.83731        61.437         0.0135887      0.966349       
 0.490734       7.83205        61.3461        0.00519513     0.965459       
 0.490718       7.83137        61.3352        0.00489552     0.964629       
 0.490754       7.82744        61.2724        0.00362067     0.965709       
 0.490798       7.831          61.329         0.00438892     0.965579       
 0.490824       7.83134        61.3346        0.00476941     0.965079       
 0.490826       7.82727        61.2708        0.00463553     0.966639       
 0.490784       7.82481        61.2312        0.00360795     0.965329       
Execution time: 26.097395

