  -- System info -- 
 Number of particles  : 20
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            35.3985        1253.53        0.477734       0.941308       
 0.497013       35.4207        1254.95        0.325216       0.939308       
 0.495318       35.343         1249.36        0.235073       0.941048       
 0.492815       35.4187        1254.65        0.166452       0.938958       
 0.491614       35.4218        1255.67        0.969697       0.938938       
 0.490174       35.4246        1255.06        0.15759        0.940208       
 0.488722       35.4894        1259.71        0.213196       0.940058       
 0.487557       35.4543        1257.13        0.126528       0.940478       
 0.486645       35.3854        1252.35        0.218946       0.941248       
 0.485578       35.4227        1255.08        0.316561       0.942578       
 0.484519       35.4555        1257.2         0.103443       0.942018       
 0.483683       35.4228        1254.94        0.168311       0.942048       
 0.482578       35.4454        1256.64        0.26292        0.942268       
 0.48195        35.413         1254.18        0.106058       0.941598       
 0.481497       35.4495        1256.83        0.164431       0.940848       
 0.480971       35.4555        1257.28        0.186802       0.941528       
 0.480333       35.461         1257.66        0.177337       0.942228       
 0.479967       35.4545        1257.2         0.177984       0.940738       
 0.479523       35.4742        1258.55        0.132695       0.940928       
 0.479113       35.4439        1256.41        0.138289       0.940728       
 0.478773       35.492         1259.78        0.094511       0.939558       
 0.478439       35.4574        1257.38        0.152041       0.940798       
 0.478005       36.9869        1411.3         43.2713        0.933747       
 0.469579       35.458         1257.41        0.140001       0.943868       
 0.469992       35.4687        1258.24        0.212424       0.943618       
 0.470318       35.649         1275.29        4.43351        0.941148       
 0.469982       35.493         1259.93        0.174545       0.942108       
 0.470468       35.4768        1258.71        0.103094       0.942268       
 0.470927       35.4913        1261.76        2.12429        0.942468       
 0.471316       35.5028        1260.55        0.0995189      0.942098       
 0.471809       35.4809        1259.16        0.264124       0.941218       
 0.471972       35.4529        1257.49        0.578443       0.942738       
 0.472342       35.4879        1259.47        0.0778692      0.942788       
 0.47254        35.4483        1256.75        0.168623       0.943938       
 0.472684       35.4844        1259.45        0.302923       0.943318       
 0.472936       35.5304        1264.48        2.06823        0.942358       
 0.472922       35.4754        1258.58        0.0775525      0.944788       
 0.473265       35.5191        1261.97        0.36674        0.940388       
 0.473431       35.4748        1258.56        0.101023       0.942868       
 0.473837       35.3959        1273.52        20.6498        0.942868       
 0.473556       35.4625        1257.67        0.0806359      0.941858       
 0.473667       35.4915        1260.77        1.1281         0.940738       
 0.473506       35.5317        1265.51        3.00256        0.942758       
 0.473554       35.467         1257.98        0.0724834      0.943568       
 0.47365        35.4502        1256.8         0.0752116      0.943568       
 0.473821       35.4639        1257.78        0.0960244      0.941038       
 0.473906       35.8011        1287.87        6.1591         0.939638       
 0.471966       35.5565        1266.82        2.56209        0.942778       
 0.472477       35.4673        1258.06        0.131414       0.941008       
 0.472675       35.4726        1259.2         0.890099       0.940978       
 0.472817       35.4606        1263.58        6.12808        0.942888       
 0.473158       35.4888        1259.61        0.155771       0.942988       
 0.473413       35.4953        1260.06        0.143887       0.941668       
 0.473615       35.4856        1259.3         0.0685463      0.943238       
