  -- System info -- 
 Number of particles  : 10
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            16.4097        269.416        0.136118       0.956258       
 0.498293       16.3777        268.263        0.0325955      0.956628       
 0.497283       16.3813        268.382        0.0355732      0.956878       
 0.496219       16.422         269.719        0.0373316      0.954758       
 0.495185       16.3873        268.586        0.0415564      0.956058       
 0.494264       16.4097        269.312        0.032734       0.956168       
 0.493234       16.3968        269.5          0.644369       0.957378       
 0.492418       16.6282        505.179        228.683        0.954268       
 0.491358       16.3911        268.697        0.0281379      0.956868       
 0.490789       16.3951        268.834        0.035074       0.957528       
 0.490166       16.4031        269.092        0.0320958      0.957518       
 0.489642       16.3975        268.903        0.024918       0.957378       
 0.489079       16.415         269.487        0.0354833      0.956298       
 0.488545       16.4095        269.29         0.0196844      0.958038       
 0.488091       16.4107        269.4          0.0886787      0.956598       
 0.487605       16.411         269.35         0.0274111      0.958798       
 0.48733        16.406         269.177        0.020242       0.957818       
 0.487049       16.4051        269.149        0.0228903      0.957688       
 0.486739       16.4128        269.405        0.025582       0.956968       
 0.48648        16.4161        269.519        0.0316148      0.956978       
 0.486152       16.4117        269.372        0.0283537      0.957298       
 0.485927       16.4136        269.432        0.0247911      0.956968       
 0.485665       16.4169        269.532        0.0188975      0.957338       
 0.485442       16.4049        269.139        0.0168726      0.956818       
 0.485265       16.3982        268.919        0.0187853      0.959118       
 0.485128       16.4173        269.549        0.0210615      0.956698       
 0.484928       16.4172        269.561        0.0379559      0.957168       
 0.484695       16.413         269.411        0.0226442      0.956618       
 0.484527       20.1795        594.218        187.006        0.942848       
 0.463564       16.4821        271.763        0.102444       0.959468       
 0.465208       16.4635        271.083        0.0362482      0.958688       
 0.466481       16.4519        270.706        0.0409551      0.958038       
 0.467614       16.5025        272.373        0.0418078      0.959288       
 0.469137       16.474         271.434        0.0396292      0.959528       
 0.470667       16.4481        270.598        0.0582577      0.958728       
 0.471687       16.4553        270.808        0.0305088      0.958688       
 0.472679       16.4318        270.03         0.0260995      0.957618       
 0.473501       16.451         270.731        0.0970359      0.958648       
 0.474452       16.4536        270.749        0.0262972      0.958058       
 0.475318       16.429         269.933        0.0216182      0.958408       
 0.475918       16.4366        270.18         0.0192944      0.958568       
 0.47647        16.4297        269.955        0.0198108      0.958198       
 0.476857       16.4335        270.081        0.0224865      0.959818       
 0.477573       16.4402        270.3          0.0202918      0.958528       
 0.478157       16.427         269.869        0.0214744      0.958418       
 0.478477       16.4214        269.689        0.0259614      0.958058       
 0.478783       16.4171        269.544        0.0215992      0.958378       
 0.47912        16.4198        269.645        0.0346288      0.958678       
 0.479411       16.4218        269.703        0.0269035      0.959108       
 0.479778       16.4249        269.794        0.0167459      0.958998       
 0.480038       16.4075        269.226        0.0186913      0.958908       
 0.480254       16.4239        269.778        0.034735       0.958128       
 0.480474       16.4252        269.843        0.0553379      0.957668       
 0.480694       16.4359        270.161        0.0226598      0.957648       
 0.480888       16.4255        269.815        0.0192998      0.958168       
 0.481045       16.4293        269.952        0.0307323      0.957818       
 0.481314       16.4225        269.717        0.0192972      0.958248       
 0.481545       17.3513        574.69         273.621        0.955368       
 0.471533       16.4392        270.278        0.0312101      0.958208       
 0.472476       16.4466        270.53         0.0395828      0.958398       
 0.473596       39.7815        8138.21        6555.65        0.942838       
 0.403237       16.8206        283.508        0.574908       0.962869       
 0.410631       16.8313        283.809        0.515055       0.963159       
 0.417736       16.7878        282.206        0.37611        0.963049       
 0.423441       16.7464        280.846        0.403531       0.962078       
 0.429894       16.6699        278.202        0.317459       0.961868       
 0.435706       16.6102        276.12         0.22043        0.961328       
 0.440159       16.597         275.617        0.155388       0.961438       
 0.443371       16.6317        276.785        0.172072       0.961658       
 0.447257       16.5242        273.176        0.127588       0.958958       
 0.450352       16.4774        271.585        0.0796247      0.959458       
 0.452469       16.5038        272.467        0.0910014      0.959078       
 0.454788       16.5168        272.895        0.0909398      0.959978       
 0.457092       16.5043        272.474        0.0831564      0.960578       
 0.459656       16.5087        272.61         0.0739993      0.960258       
 0.461964       16.456         270.846        0.0444141      0.959338       
 0.463396       16.4402        270.359        0.0789743      0.958708       
 0.464588       16.4461        270.531        0.0553218      0.958598       
 0.46595        16.4792        271.644        0.0809224      0.959578       
 0.467389       16.4784        271.576        0.0375953      0.958608       
 0.468628       16.4729        271.395        0.0377319      0.958448       
 0.469895       16.4469        270.615        0.115411       0.957468       
 0.470896       16.4601        270.964        0.0301386      0.958988       
 0.471853       16.4488        270.596        0.0320833      0.957468       
 0.472736       16.4565        270.866        0.048492       0.957578       
 0.473635       16.4359        270.32         0.181332       0.958288       
 0.474481       16.4326        270.061        0.0299136      0.957308       
 0.474998       16.4251        269.889        0.107143       0.956948       
 0.475409       16.4334        270.091        0.0347374      0.957988       
 0.47602        16.4251        269.806        0.0224809      0.957698       
 0.476462       16.4221        269.837        0.15103        0.955698       
 0.477067       16.4327        270.056        0.0212054      0.957748       
 0.477382       16.4337        270.091        0.0225869      0.958118       
 0.47779        16.4383        270.239        0.0218827      0.959308       
 0.47825        16.4086        269.264        0.0203334      0.958578       
 0.478505       16.4296        269.952        0.0193375      0.957518       
 0.478799       16.4356        270.157        0.0267202      0.956458       
 0.47913        16.4241        269.771        0.0186232      0.958728       
 0.479584       16.4224        269.715        0.0193267      0.959068       
 0.479898       16.4188        269.598        0.021038       0.957248       
Execution time: 84.954686

