  -- System info -- 
 Number of particles  : 50
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            100.482        10118.5        21.8068        0.954948       
 0.491076       102.281        10480.8        19.4246        0.954998       
 0.481682       100.752        10175.4        24.4883        0.955038       
 0.467347       99.1975        9859.82        19.6773        0.956098       
 0.457865       99.8488        9989.73        19.941         0.956068       
 0.448827       100.048        10024.7        15.0237        0.957218       
 0.441168       100.007        10013.8        12.3494        0.960358       
 0.433808       99.3424        9884.35        15.4489        0.959468       
 0.426731       100.019        10013.5        9.67664        0.960318       
 0.41989        100.222        10055          10.5804        0.961248       
 0.42018        99.0826        9828.63        11.2674        0.962178       
 0.417317       100.002        10011.1        10.6669        0.961648       
 0.413107       100.546        10118.4        8.8774         0.961848       
 0.412713       100.081        10027.9        11.7672        0.961268       
 0.411817       100.782        10165.7        8.7662         0.961118       
 0.408862       100.449        10100.3        10.1605        0.962258       
 0.40668        100.027        10011.8        6.53525        0.962018       
 0.404681       99.7682        9962.51        8.81394        0.961598       
 0.401892       100.083        10029.8        13.3009        0.964049       
 0.403506       99.1967        9848.41        8.42064        0.963259       
 0.396948       99.5134        9912.12        9.1904         0.961248       
 0.39321        100.338        10077.1        9.38195        0.962899       
 0.391106       100.507        10107.9        6.16226        0.962609       
 0.3896         99.5797        9926.72        10.6006        0.962509       
 0.383744       99.9943        10007.9        9.03195        0.965009       
 0.383995       100.895        10191          11.2836        0.964559       
 0.387404       100.062        10019.7        7.33374        0.963029       
 0.386617       99.9097        9991.62        9.67213        0.962879       
 0.385866       99.0081        9812.85        10.25          0.964889       
 0.383512       99.1087        9828.58        6.05028        0.963409       
 0.380911       99.739         9955.29        7.42786        0.963709       
 0.379386       100.034        10015.3        8.56564        0.964729       
 0.380343       99.6061        9929.97        8.58792        0.963339       
 0.381409       100.266        10061.9        8.68972        0.961108       
 0.383006       100.334        10075.8        8.88047        0.964469       
 0.382661       100.686        10145.9        8.20222        0.964839       
 0.382458       101.818        10375.5        8.45215        0.963169       
 0.382137       100.071        10022.5        8.23259        0.964129       
 0.381274       99.5157        9910.21        6.82983        0.964029       
 0.38023        99.8357        9973.89        6.72826        0.963679       
 0.380067       100.137        10033.9        6.51964        0.963959       
 0.380175       100.713        10150.4        7.3418         0.964009       
 0.378485       100.679        10144.6        8.35738        0.965289       
 0.382414       99.8654        9984.48        11.382         0.965009       
 0.382803       100.401        10087.4        7.13591        0.964009       
 0.381157       100.738        10155.8        7.5405         0.963349       
 0.380414       99.5984        9931.31        11.475         0.964279       
 0.378146       99.9709        9999.87        5.70018        0.964149       
 0.377663       99.8353        9973.96        6.88387        0.964299       
 0.378909       99.8416        9977.25        8.90309        0.964819       
 0.382578       100.029        10012.7        6.92186        0.964019       
 0.379945       99.9849        10005.5        8.51654        0.963509       
 0.378211       100.622        10134.4        9.60773        0.961658       
 0.382822       100.317        10070.8        7.25967        0.964199       
 0.382937       100.416        10092.3        8.80289        0.963839       
 0.384624       100.452        10099.6        8.99993        0.963199       
 0.385592       100.99         10206.9        7.90273        0.963879       
 0.38868        100.525        10115.4        10.1719        0.963829       
 0.39123        100.394        10086.2        7.15296        0.963009       
 0.388936       99.9563        9998.48        7.21339        0.963259       
 0.389133       100.079        10024.6        8.79753        0.964789       
 0.386076       100.769        10161.5        7.07889        0.963319       
 0.382731       98.9993        9810.21        9.35869        0.964369       
 0.381782       99.5863        9925.25        7.80922        0.963339       
 0.381463       100.083        10025.9        9.3476         0.963799       
 0.382905       100.543        10118.4        9.44492        0.963589       
 0.385805       99.7926        9966.91        8.33568        0.962488       
 0.384803       99.6304        9935.55        9.32108        0.963389       
 0.382604       99.4914        9904.78        6.24405        0.964319       
 0.383528       100.539        10116.2        8.05832        0.964109       
 0.3859         98.7808        9763.13        5.48588        0.963739       
 0.384704       100.367        10084.3        10.9023        0.963499       
 0.384305       101.104        10232.3        10.2094        0.964179       
 0.386247       100.712        10150.4        7.36174        0.964829       
 0.388618       99.6203        9931.66        7.45698        0.962729       
 0.385739       98.7761        9763.62        6.89882        0.963189       
 0.385363       99.43          9896.32        9.99305        0.963039       
 0.385574       99.1296        9836.4         9.72771        0.963479       
 0.385729       99.1894        9846.68        8.14743        0.964189       
 0.381058       100.399        10088.4        8.3853         0.963979       
 0.383326       99.849         9978.2         8.37564        0.964279       
 0.381114       99.6622        9943.49        10.9411        0.963649       
 0.385224       99.8528        9979.85        9.27364        0.962859       
 0.383448       100.605        10133.2        11.7555        0.962939       
 0.38592        100.495        10106.9        7.64261        0.962689       
 0.385339       100.862        10181.9        8.62512        0.964359       
 0.382949       99.831         9973.5         7.27859        0.962899       
 0.381559       100.616        10131.4        7.85565        0.963649       
 0.382846       100.373        10083.7        9.0487         0.963439       
 0.386831       100.684        10146.1        8.81842        0.964379       
 0.388123       100.182        10044.7        8.26618        0.962679       
 0.388455       100.47         10103.7        9.54712        0.963449       
 0.386597       99.7921        9968.95        10.4937        0.963939       
 0.382797       99.9211        9992.5         8.27693        0.963409       
 0.381351       100.242        10057.1        8.52724        0.964839       
 0.384001       100.341        10077.8        9.41211        0.964089       
 0.384308       100.076        10022.2        7.02686        0.964549       
 0.383913       99.1308        9835.6         8.69313        0.963329       
 0.384156       99.6748        9945.88        10.82          0.964739       
 0.385963       100.337        10077.1        9.68256        0.964399       
 0.387275       99.8027        9968.01        7.43164        0.963309       
 0.387714       100.219        10053          9.253          0.963599       
 0.389806       99.6581        9940.46        8.71266        0.963359       
 0.38682        100.577        10122.5        6.7651         0.963759       
 0.387688       99.2885        9865.83        7.63131        0.963679       
 0.385793       99.827         9974.48        9.0576         0.963499       
 0.388362       100.303        10068.4        7.65196        0.964189       
 0.390024       100.192        10047          8.48067        0.963059       
 0.392921       100.589        10127.3        9.1688         0.964049       
 0.394348       100.147        10038.2        8.74223        0.962649       
 0.393149       99.7534        9959.97        9.23442        0.962839       
 0.393161       99.4178        9895.42        11.5129        0.964089       
 0.398663       99.4567        9904.53        12.8868        0.962268       
 0.39613        100.68         10144.8        8.24982        0.962979       
 0.394737       100.37         10081.5        7.27189        0.963229       
 0.395892       100.482        10106.9        10.2685        0.962408       
 0.396015       100.059        10017          5.19364        0.962999       
 0.395549       99.1438        9840.92        11.4287        0.964099       
 0.393387       100.311        10072.3        9.96494        0.962448       
 0.393922       99.7426        9958.07        9.4915         0.962559       
 0.396345       99.5915        9926.41        7.93779        0.961558       
 0.393403       100.408        10091.6        9.8228         0.963149       
 0.395678       100.014        10013.4        10.5877        0.963389       
 0.394277       100.119        10033.6        9.67294        0.963629       
 0.398652       99.5129        9910.77        7.9553         0.962719       
 0.399238       101.614        10337          11.4912        0.962739       
 0.403829       99.68          9945.34        9.23149        0.962779       
 0.400749       100.835        10175.8        8.03775        0.962178       
 0.398976       100.877        10182.7        6.51458        0.962889       
 0.396667       100.683        10147.3        10.2091        0.962468       
 0.39313        99.3306        9875.69        9.12764        0.963519       
 0.394715       99.8566        9981.11        9.75654        0.962949       
 0.397799       98.4971        9710.92        9.2458         0.963129       
 0.393391       99.5305        9915.28        8.96905        0.963329       
 0.390205       99.5504        9917.72        7.43862        0.963609       
 0.388389       100.343        10076.4        7.72345        0.964479       
 0.389989       99.4457        9900.21        10.7536        0.961878       
 0.389643       99.8059        9971.41        10.1972        0.962869       
 0.390558       101.024        10211.8        6.07425        0.962779       
 0.390836       100.597        10129.7        9.9718         0.961678       
 0.393722       100.14         10035.6        7.62405        0.963749       
 0.393156       99.8229        9972.59        7.9729         0.962478       
 0.391439       99.1873        9848           9.88799        0.961908       
 0.387607       99.9775        10003.5        7.98247        0.963659       
 0.387525       99.9026        9987.64        7.10514        0.963079       
 0.386795       100.11         10033.6        11.578         0.963099       
 0.386684       99.708         9949.32        7.63141        0.963349       
 0.384727       100.079        10064.8        48.9754        0.959498       
 0.379592       100.606        10131.9        10.2796        0.964289       
 0.383045       100.534        10117.5        10.36          0.963039       
 0.383803       100.889        10187.9        9.24881        0.963829       
 0.38894        100.514        10113.7        10.6474        0.962348       
 0.388047       99.5491        9918.56        8.54847        0.962458       
 0.387272       100.063        10022.9        10.2136        0.963029       
 0.387861       100.439        10095          7.12363        0.962669       
 0.385604       99.8838        9986.74        9.96815        0.963899       
 0.383309       99.8636        9980.01        7.28135        0.963199       
 0.386097       100.74         10159.2        10.573         0.962969       
 0.387242       99.7946        9966.99        8.03298        0.964109       
 0.386353       100.41         10093.8        11.7265        0.963519       
 0.386342       99.3649        9881.78        8.39973        0.963349       
 0.387523       99.5183        9912.95        9.05886        0.963709       
 0.385652       100.604        10129.7        8.49457        0.964179       
 0.383257       100.326        10076          10.6575        0.963229       
 0.386169       100.61         10133          10.6719        0.964369       
 0.391128       100.281        10065.6        9.39769        0.963199       
 0.393352       99.6537        9940.52        9.65599        0.962218       
 0.390273       100.078        10024.6        8.94133        0.962519       
 0.393787       100.137        10037          9.56224        0.963929       
 0.39378        99.9088        9989.97        8.19036        0.963379       
 0.392415       100.414        10092.5        9.56659        0.963219       
 0.393799       100.459        10100          7.98278        0.963039       
 0.394871       100.264        10060          7.19107        0.962919       
 0.394097       100.184        10044.1        7.2456         0.962749       
 0.391554       100.293        10067.6        8.79399        0.962238       
 0.395272       100.117        10031.5        8.0343         0.962378       
 0.39506        98.7022        9750.13        7.99701        0.962939       
 0.391074       100.012        10010.7        8.19983        0.964319       
 0.390663       100.398        10086.6        6.96884        0.962809       
 0.390059       99.6545        9941.08        10.0563        0.964519       
 0.388621       100.185        10044.7        7.77838        0.963229       
 0.387564       101.144        10237.2        7.0649         0.964429       
 0.386194       100.06         10022.4        10.4598        0.963019       
 0.386887       101.057        10221.4        8.93143        0.964159       
 0.390098       99.2456        9861.33        11.6438        0.962418       
 0.387165       100.15         10038.6        8.67326        0.964819       
 0.384704       100.21         10053.4        11.286         0.963649       
 0.388218       99.9118        9990.27        7.91124        0.964419       
 0.387158       99.1386        9841.19        12.7304        0.964239       
 0.38676        99.846         9976.6         7.38843        0.963029       
 0.387211       100.447        10098.9        9.24303        0.964439       
 0.387018       99.9788        10002.8        7.08135        0.963689       
 0.38693        99.792         9965.75        7.30235        0.964319       
 0.385801       100.945        10196.2        6.35203        0.963939       
 0.383458       100.866        10182.2        8.20378        0.964039       
 0.382405       99.6505        9936.73        6.50732        0.964189       
 0.380559       99.9412        9993.55        5.29792        0.963679       
 0.379228       100.106        10027.6        6.27341        0.964639       
 0.380782       100.509        10111.4        9.27605        0.964139       
 0.381959       98.8127        9770.36        6.42074        0.964359       
Execution time: 1208.530332

