  -- System info -- 
 Number of particles  : 50
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            100.734        10168          20.6375        0.954668       
 0.490116       102.69         10562.5        17.3072        0.955038       
 0.482434       101.473        10320.3        23.4937        0.954508       
 0.470181       99.7959        9978.5         19.2733        0.956208       
 0.459732       100.211        10063.3        20.9356        0.955978       
 0.450834       100.285        10073.8        16.747         0.957168       
 0.441157       100.267        10066.5        13.0238        0.960418       
 0.432522       99.6998        9956.34        16.29          0.959248       
 0.42543        100.086        10027          9.72923        0.960678       
 0.419904       99.907         9992.22        10.8179        0.961218       
 0.419163       99.7553        9961.11        9.98693        0.961958       
 0.415178       100.308        10072.3        10.6117        0.961358       
 0.410396       100.497        10109.2        9.45204        0.962188       
 0.41009        99.8992        9990.76        10.9117        0.960988       
 0.408953       100.54         10117.3        9.09908        0.961778       
 0.406401       100.636        10137          9.45278        0.962368       
 0.404827       99.981         10003          6.85343        0.962589       
 0.404554       100.053        10019.5        8.77997        0.961408       
 0.401061       100.172        10047.9        13.5225        0.963689       
 0.403064       99.2524        9860.03        8.98664        0.964149       
 0.396959       100.135        10034.3        7.34895        0.961588       
 0.392872       100.315        10072          8.97405        0.963209       
 0.390904       100.714        10149.7        6.35765        0.962879       
 0.389146       99.6387        9938.57        10.6894        0.963159       
 0.385747       99.9993        10008.2        8.34185        0.964239       
 0.386495       100.13         10036.2        10.2662        0.964169       
 0.386345       100.285        10065.1        8.13047        0.962859       
 0.386449       99.7062        9950.38        9.06031        0.963309       
 0.385357       98.89          9789.85        10.6122        0.964969       
 0.384255       98.9763        9803.62        7.3238         0.963689       
 0.380973       99.5408        9915.16        6.79053        0.964269       
 0.37948        100.141        10036.9        8.67853        0.964799       
 0.379179       99.5938        9927.29        8.36842        0.963859       
 0.378902       100.016        10009.6        6.33027        0.964109       
 0.380374       100.221        10053.3        9.06159        0.964959       
 0.382026       100.582        10125.7        8.8954         0.965009       
 0.381836       101.48         10306.4        8.26176        0.962929       
 0.382338       99.9306        9994.27        8.13674        0.964059       
 0.381057       99.6291        9932.87        6.91828        0.963739       
 0.378385       99.9394        9994.01        6.12602        0.964739       
 0.378306       100.174        10041.2        6.32906        0.964109       
 0.378639       100.371        10081.9        7.52196        0.963649       
