  -- System info -- 
 Number of particles  : 50
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            100.832        10187.9        20.8288        0.954838       
 0.490707       102.212        10467.1        19.7374        0.955088       
 0.480789       100.872        10197.7        22.6216        0.955028       
 0.468051       99.546         9928.7         19.2906        0.955698       
 0.458701       100.006        10021.2        20.0026        0.955818       
 0.449495       100.335        10083.8        16.7592        0.957118       
 0.441317       100.049        10022.4        12.6272        0.960418       
 0.433264       99.4039        9896.85        15.7202        0.959008       
 0.425841       99.988         10007.4        9.8001         0.960598       
 0.420181       99.9014        9990.74        10.443         0.961298       
 0.419974       99.4788        9907.09        11.05          0.961618       
 0.417513       100.136        10037.4        10.2731        0.961708       
 0.413359       100.527        10115          9.26063        0.961888       
 0.412773       99.8886        9989.17        11.435         0.961328       
 0.41066        100.91         10190.7        7.88115        0.961168       
 0.408269       100.487        10108          10.3716        0.962028       
 0.406218       100.125        10031.7        6.63834        0.962138       
 0.405512       99.8654        9982.04        8.937          0.961388       
 0.40231        100.06         10024.9        12.9785        0.963549       
 0.403922       99.2829        9866.1         9.01449        0.963269       
 0.396934       100.078        10023          7.40421        0.961328       
 0.393234       100.276        10064.7        9.45292        0.963059       
 0.390516       100.525        10111.9        6.66743        0.962889       
 0.389218       99.3348        9877.79        10.3871        0.962859       
 0.384874       99.9392        9996.49        8.65389        0.964629       
 0.385407       100.736        10159.6        11.753         0.964659       
 0.388184       100.075        10023.2        8.14228        0.962739       
 0.387729       99.5064        9910.53        9.01438        0.962829       
 0.385894       98.8665        9785.28        10.6931        0.965119       
 0.383164       99.0556        9818.44        6.42444        0.963749       
 0.380233       99.6461        9936.53        7.17508        0.963739       
 0.378508       100.135        10035.5        8.52601        0.964519       
 0.378967       99.4602        9900.43        8.1007         0.963559       
 0.379499       100.054        10017.4        6.61509        0.964069       
 0.382015       100.057        10019.7        8.28961        0.964859       
 0.382056       100.671        10143.1        8.50786        0.964899       
 0.382657       101.305        10271.4        8.73832        0.962909       
 0.382415       100.028        10013.4        7.92179        0.964109       
 0.381323       99.5685        9920.51        6.6224         0.963789       
 0.379133       100.016        10009.4        6.19739        0.963969       
 0.37862        100.131        10032.3        6.21086        0.963759       
 0.378893       100.372        10082.5        7.94524        0.963629       
 0.375275       100.578        10122.3        6.28596        0.965439       
 0.377563       99.6354        9937.57        10.3515        0.965019       
 0.378827       100.406        10088.7        7.25646        0.964229       
 0.378375       100.456        10098.9        7.45826        0.963879       
 0.376794       99.5911        9929.16        10.7702        0.964259       
 0.374285       99.733         9952.85        6.17791        0.964239       
 0.374033       99.7115        9948.96        6.57664        0.964329       
 0.374087       99.9253        9993.18        8.11248        0.964719       
 0.377862       99.8833        9983.07        6.40672        0.964039       
 0.377077       100.441        10096.9        8.60887        0.963659       
 0.376162       100.077        10022.9        7.59132        0.965309       
 0.379724       100.335        10075.1        7.96127        0.964609       
 0.380811       100.845        10178.8        9.02435        0.964439       
 0.384074       100.554        10120.4        9.38973        0.963219       
 0.384368       100.777        10162.9        6.96653        0.964009       
 0.386356       100.424        10095.2        10.1848        0.963899       
 0.389534       100.317        10070.6        7.10818        0.963319       
 0.387942       100.08         10023.7        7.6502         0.963329       
