  -- System info -- 
 Number of particles  : 10
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            19.6154        389.127        4.36471        0.955818       
 0.489919       19.6842        391.218        3.7489         0.955528       
 0.481394       19.473         382.58         3.38043        0.955478       
 0.474191       19.4774        382.702        3.33135        0.955778       
 0.465538       19.4243        380.453        3.15015        0.956428       
 0.457872       19.4561        381.353        2.81333        0.956808       
 0.449718       19.3793        378.21         2.65184        0.959208       
 0.442868       19.3145        375.707        2.65814        0.958618       
 0.437851       19.3541        376.827        2.24644        0.959268       
 0.432696       19.3632        377.438        2.50341        0.960128       
 0.428211       19.1405        368.804        2.44359        0.960648       
 0.423114       19.3346        376.418        2.59257        0.961308       
 0.420125       19.3466        376.566        2.27365        0.962198       
 0.417248       19.3161        374.979        1.86718        0.960468       
 0.414586       19.3141        375.134        2.10065        0.961188       
 0.411247       19.2767        373.488        1.89856        0.962418       
 0.410955       19.0402        364.925        2.39512        0.962078       
 0.408479       19.1038        366.736        1.78174        0.961258       
 0.405589       19.1788        369.802        1.9745         0.963809       
 0.404639       19.1995        370.685        2.06419        0.963499       
 0.403189       19.3262        375.205        1.70413        0.962819       
 0.401102       19.1162        367.049        1.62092        0.963619       
 0.398964       19.0936        366.327        1.76083        0.962819       
 0.398759       18.9646        361.629        1.97416        0.962949       
 0.397728       19.1275        367.446        1.58457        0.963019       
 0.397458       19.2919        373.939        1.76015        0.963289       
 0.397572       19.1852        369.748        1.67493        0.961848       
 0.398126       19.0401        364.438        1.91118        0.962799       
 0.397282       19.2415        372.286        2.05025        0.963979       
 0.396269       19.2901        373.755        1.64524        0.963789       
 0.395822       18.9838        362.223        1.83953        0.962939       
 0.394163       19.1556        368.466        1.52949        0.964409       
 0.392226       19.4363        379.493        1.72381        0.963719       
 0.391386       19.4229        378.953        1.70301        0.963069       
 0.39105        19.2456        372.348        1.95452        0.963969       
 0.390806       19.2029        370.319        1.56628        0.965509       
 0.392016       19.2607        372.635        1.65973        0.962118       
 0.390826       19.1352        367.745        1.59101        0.963809       
 0.389722       19.2767        373.411        1.82149        0.964089       
 0.390706       18.9641        361.283        1.64492        0.965089       
 0.388407       19.3655        376.728        1.70411        0.963609       
 0.389611       19.1385        367.908        1.62638        0.963619       
 0.389772       19.2274        371.353        1.66162        0.964389       
 0.389561       19.2037        370.454        1.66987        0.964289       
 0.38953        19.1664        369.037        1.68481        0.963829       
 0.388763       19.1133        367.062        1.7443         0.963699       
 0.387802       19.1777        369.439        1.65521        0.963329       
 0.388233       19.0273        363.678        1.63867        0.963839       
 0.386605       19.2049        370.687        1.86056        0.964129       
 0.388605       19.3146        374.666        1.61379        0.963959       
 0.39019        19.2217        371.104        1.62997        0.963679       
 0.389518       19.1682        369.087        1.66813        0.963589       
 0.388323       19.319         375.114        1.88857        0.964309       
 0.389387       19.3544        376.17         1.57835        0.964169       
 0.391148       19.1972        370.181        1.64727        0.964199       
 0.389767       19.283         373.564        1.72782        0.963259       
 0.392934       19.2354        371.78         1.78118        0.962849       
 0.392195       19.3479        376.231        1.89112        0.963859       
 0.392429       19.3184        374.891        1.69107        0.963419       
 0.39197        19.2533        372.46         1.76984        0.962709       
 0.392539       19.2134        370.925        1.77117        0.964239       
 0.392942       19.2095        370.796        1.79247        0.962929       
 0.393564       19.3318        375.34         1.62109        0.964069       
 0.394001       19.0518        364.861        1.88938        0.963249       
 0.393209       19.2346        371.773        1.8037         0.962909       
 0.393009       19.2767        373.354        1.76404        0.963509       
 0.393449       19.1838        369.768        1.74865        0.961888       
 0.392575       19.2019        370.247        1.53278        0.963739       
 0.391771       19.1363        367.948        1.74964        0.963299       
 0.392101       19.17          369.279        1.78851        0.963389       
 0.391132       19.1045        366.511        1.52737        0.964879       
 0.38939        19.1304        367.684        1.71078        0.963459       
 0.389911       19.2409        371.943        1.73154        0.963759       
 0.390521       19.4           378.231        1.87308        0.963819       
 0.393705       19.2838        373.652        1.78757        0.963239       
 0.394993       19.0666        365.096        1.55891        0.962839       
 0.393206       19.1669        368.991        1.62145        0.963229       
 0.39261        19.1533        368.575        1.72704        0.962919       
 0.391835       19.0813        365.752        1.65788        0.964089       
 0.39021        19.2139        370.94         1.7664         0.962689       
 0.3901         19.3785        377.059        1.53134        0.963869       
 0.389498       19.2027        370.498        1.75509        0.963169       
 0.389374       19.2697        372.945        1.62561        0.963399       
 0.390608       19.2496        372.4          1.85475        0.963589       
 0.39296        19.1845        369.619        1.57331        0.963039       
 0.392505       19.2773        373.52         1.90559        0.963899       
 0.393672       19.2372        371.716        1.64513        0.963419       
 0.393116       19.3053        374.317        1.62201        0.963069       
 0.392616       19.2125        371.17         2.04859        0.962619       
 0.392214       19.2207        370.935        1.4982         0.963219       
 0.392249       19.1899        369.856        1.60415        0.962529       
 0.393201       19.1966        370.252        1.74083        0.964269       
 0.39222        19.1812        369.353        1.43402        0.963439       
 0.391469       19.19          370.226        1.96832        0.963009       
 0.389875       19.0599        364.679        1.39977        0.965019       
 0.387584       19.3266        375.069        1.55008        0.964249       
 0.388565       19.1762        369.236        1.50864        0.964429       
 0.386875       19.2463        371.998        1.57889        0.963249       
 0.387387       19.1211        367.571        1.95323        0.964689       
 0.388164       19.0474        364.44         1.63697        0.964299       
 0.388108       19.2003        370.46         1.80775        0.964029       
 0.388936       19.2255        371.621        2.00272        0.962999       
 0.390196       19.0463        364.456        1.69428        0.963439       
 0.38902        19.1027        366.706        1.7938         0.962929       
 0.389919       19.1719        369.261        1.69826        0.964019       
 0.388461       19.3559        376.623        1.9725         0.963899       
 0.390766       19.3221        374.951        1.60704        0.965009       
 0.391073       19.4188        378.943        1.85391        0.963569       
 0.392692       19.2945        373.754        1.47737        0.963639       
 0.393232       19.2445        372.17         1.81694        0.963449       
 0.39351        19.2186        371.004        1.65083        0.962639       
 0.392875       19.279         373.737        2.05638        0.964499       
 0.394839       19.2334        371.889        1.96615        0.963219       
 0.394547       19.1951        370.395        1.94128        0.963419       
