  -- System info -- 
 Number of particles  : 50
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            100.484        10119          21.9822        0.954988       
 0.490363       102.43         10512.9        21.0372        0.955628       
 0.48037        100.464        10113.9        20.8203        0.955578       
 0.467233       99.1286        9845.04        18.5728        0.956378       
 0.456603       99.8594        9988.07        16.1749        0.956578       
 0.448665       100.268        10068.2        14.4325        0.956868       
 0.442569       99.9593        10002.6        10.7111        0.959938       
 0.438043       99.2352        9862.75        15.1164        0.959068       
 0.431799       100.098        10029.2        9.53167        0.959008       
 0.425479       100.354        10081.7        10.8247        0.961228       
 0.425123       98.8925        9792.34        12.6203        0.961778       
 0.420886       99.7324        9958.09        11.5337        0.960628       
 0.415686       100.254        10062.7        11.9002        0.961278       
 0.415851       99.8353        9977.37        10.2719        0.961678       
 0.413836       100.791        10167.9        9.11356        0.961548       
 0.410753       100.419        10094.4        10.4225        0.961938       
 0.407025       99.9411        9996.54        8.32012        0.962198       
 0.40629        99.9583        10002.2        10.5694        0.961268       
 0.402706       99.7282        9957.51        11.799         0.963659       
 0.402695       99.3361        9875.63        7.9706         0.963119       
 0.395925       99.2918        9867.73        8.86897        0.961848       
 0.393131       100.06         10022.4        10.3714        0.962649       
 0.390889       100.157        10038.3        6.97335        0.962879       
 0.389895       100.006        10010          8.70307        0.962268       
 0.384958       99.8628        9981           8.41294        0.964689       
 0.384673       100.955        10203          11.1343        0.964519       
 0.386958       100.271        10060.1        5.75151        0.963029       
 0.386307       100.134        10034.4        7.49904        0.963139       
 0.384193       99.466         9903.47        9.98088        0.964709       
 0.381778       99.2304        9852.83        6.15411        0.963749       
 0.380294       99.8818        9983.58        7.19681        0.963689       
 0.381076       99.8388        9975.39        7.59007        0.964319       
 0.38073        99.7394        9955.71        7.76669        0.963449       
 0.380889       100.224        10053.4        8.52302        0.961198       
 0.382219       100.472        10104.2        9.55604        0.964409       
 0.382582       101.05         10217.9        6.82721        0.965099       
 0.381848       101.599        10332.2        9.82241        0.963609       
 0.382244       99.7131        9950.66        7.95112        0.964009       
 0.381933       99.5207        9911.29        6.90945        0.964399       
 0.380532       99.8995        9987.36        7.44808        0.963909       
 0.382062       100.003        10010.7        10.1821        0.963619       
