  -- System info -- 
 Number of particles  : 50
 Number of dimensions : 3
 Number of Metropolis steps run : 10^4.99998
 Number of equilibration steps  : 10^4
 Number of parameters : 1

  -- Results -- 
 Param_1        E              E^2            VAR            % Accepted Transitions
 0.5            100.401        10102.4        22.1587        0.954768       
 0.491007       102.36         10498          20.3829        0.955118       
 0.481336       100.368        10095.4        21.5232        0.955408       
 0.467753       99.1353        9846.99        19.1823        0.955998       
 0.456728       99.5042        9920.73        19.6428        0.956158       
 0.447038       100.467        10107.3        13.6982        0.957438       
 0.441079       99.8827        9988.77        12.207         0.960408       
 0.435448       99.4437        9904.29        15.2449        0.958948       
 0.42918        100.203        10050.6        9.91742        0.959398       
 0.422937       100.11         10033.1        11.1249        0.961478       
 0.422706       98.8105        9775.87        12.3611        0.961738       
 0.419024       99.821         9975.18        10.947         0.960838       
 0.414234       100.373        10085.5        10.7606        0.959138       
 0.413725       99.7064        9952.22        10.847         0.961448       
 0.411924       100.728        10154.7        8.45063        0.960918       
 0.409135       100.418        10094.2        10.3311        0.962278       
 0.406255       100.115        10031          8.05067        0.961578       
 0.405935       99.8274        9976.31        10.8067        0.961408       
 0.402638       99.6934        9950.22        11.4421        0.963559       
 0.402355       99.2014        9849.17        8.25325        0.963119       
 0.395951       99.5491        9918.97        8.95544        0.961528       
 0.392775       100.238        10057.8        10.1815        0.962388       
 0.390989       100.203        10047.8        7.23734        0.962599       
 0.390079       99.944         9997.88        9.07512        0.962368       
 0.38509        100.028        10014.2        8.47463        0.964939       
 0.384787       101.135        10239.3        11.0358        0.964179       
 0.386961       100.227        10052.3        6.93333        0.963289       
 0.387298       100.167        10041          7.61304        0.962589       
 0.384837       99.1826        9846.96        9.7708         0.965009       
 0.382004       99.4562        9898           6.45962        0.963709       
 0.379991       99.8678        9981.15        7.57561        0.963689       
 0.380044       99.7124        9950.43        7.86666        0.964319       
 0.379931       99.704         9949.25        8.36315        0.963609       
 0.380673       100.319        10072.1        8.14492        0.961218       
 0.382102       100.206        10050.8        9.6265         0.964379       
 0.382294       100.756        10159.8        8.01315        0.965029       
 0.381581       101.405        10292.8        9.85195        0.963129       
 0.382123       99.7645        9960.63        7.68608        0.964219       
 0.381784       99.7621        9959.2         6.71383        0.964479       
 0.380664       100.068        10021.1        7.4973         0.964129       
 0.381805       99.8091        9970.5         8.64858        0.963349       
 0.380373       100.372        10083.1        8.44638        0.963729       
 0.379614       100.888        10185.9        7.49575        0.964869       
